Component,Difumo_names,Yeo_networks7,Yeo_networks17,GM,WM,CSF
753,Precentral sulcus medial RH,SomMotA,SomMotA,0.4455247813823419,0.4940120297485239,0.06045915543184946
754,Lingual gyrus anterior LH,VisCent,VisPeri,0.7335044784754984,0.07642429239182204,0.19006712278444374
755,Superior parietal lobule antero-superior RH,DorsAttnB,DorsAttnB,0.4508993170170217,0.11710519135091607,0.15244855043608452
756,Postcentral sulcus superior LH,SomMotA,SomMotA,0.4877055151236502,0.308782833261862,0.19305951759440293
757,Occipitotemporal sulcus posterior LH,DorsAttnB,DorsAttnA,0.4783423753380125,0.5077642525913498,0.013905727331913377
758,Anterior cingulate cortex,ContA,SalVentAttnB,0.7959264857597408,0.06295477730551484,0.14111744117345687
759,Subcallosal cortex inferior,LimbicA,LimbicB,0.832092080866528,0.1264027562824121,0.041425745866310176
760,Internal capsule genu LH,No network found,No network found,0.14203454816009614,0.8576970707400767,0.0002698825302162137
761,Fusiform gyrus RH,VisCent,VisPeri,0.8267484703754021,0.06830974512272311,0.10495516935195742
762,Angular sulcus posterior RH,DefaultB,DefaultA,0.7155122595281355,0.19515903170164287,0.08923011112774393
763,Lateral occipital cortex middle RH,DorsAttnB,DorsAttnA,0.7255496571666837,0.19305977763639529,0.08049680729006511
764,Angular gyrus antero-superior RH,ContA,ContB,0.5862988154656367,0.08487311335702498,0.13345523267108722
765,Superior frontal gyrus anterior LH,DefaultB,DefaultB,0.6692385557406724,0.16907150854025865,0.09699911882793746
766,Precentral gyrus inferior RH,DorsAttnB,DorsAttnB,0.5821855631789563,0.3204307585830481,0.06877223986390613
767,Superior parts of central and postcentral gyrus,SomMotA,SomMotA,0.4493634783149633,0.2642743817740603,0.2188527744748412
768,Calcarine sulcus middle,VisCent,VisPeri,0.3652122079718183,0.5719903074291084,0.06280493159340841
769,Superior temporal sulcus postero-superior RH,SalVentAttnA,TempPar,0.7441504548165202,0.19317101736937414,0.06264491875933195
770,Forceps major posterior,No network found,VisCent,0.09958183756114676,0.8998521641550908,0.0005608086062897537
771,Angular gyrus posterior LH,ContA,DefaultA,0.5843061698245201,0.2736327284247738,0.12205195729598525
772,Anterior horizontal ramus of the Lateral fissure LH,DefaultB,DefaultB,0.4580962687726513,0.5106866000483579,0.031143985315273886
773,Inferior frontal sulcus middle RH,ContA,ContA,0.649354718785317,0.2613475583671101,0.07708485332887301
774,Calcarine sulcus anterior RH,VisCent,VisPeri,0.6159751788184634,0.3310690932110548,0.0529569250719318
775,Callosomarginal sulcus inferior RH,SalVentAttnA,SalVentAttnA,0.6956632950548424,0.23843327995403224,0.06591144209795237
776,Middle frontal gyrus mid-anterior inferior RH,ContA,ContA,0.6247001673465159,0.2589788271947415,0.06462926089027887
777,Superior occipital sulcus inferior RH,VisCent,VisCent,0.37639088672049015,0.6057891640142364,0.01782503580600503
778,Inferior frontal sulcus posterior RH,ContA,ContA,0.6621876976677076,0.1929790057883519,0.11227891670770516
779,Circular sulcus of the insula posterior RH,No network found,No network found,0.14841492898302838,0.8473880246924869,0.004207835832761696
780,Lingual gyrus middle,VisCent,VisPeri,0.5711021840149515,0.4049786433930401,0.02392964808065498
781,Superior temporal gyrus posterior RH,SomMotA,TempPar,0.6531889081416333,0.2833029045978189,0.0620271997671095
782,Precuneus antero-inferior RH,No network found,No network found,0.028810135927821362,0.971130963636012,6.941752787920404e-05
783,Precentral gyrus superior RH,SomMotA,SomMotA,0.5572306633870213,0.28350665840783906,0.11974075938060748
784,Cerebellum Crus I LH,No network found,No network found,0.7024977698011705,0.28473513643930515,0.012757142301674318
785,Corticospinal tract superior RH,SomMotA,SomMotA,0.4443860595622348,0.5070133386080797,0.04727787539907592
786,Inferior temporal sulcus posterior RH,ContA,ContB,0.6064930647243982,0.3716915357002608,0.02168557453913153
787,Dorsomedial prefrontal cortex antero-superior RH,DefaultB,DefaultB,0.6308645111968779,0.13524052167938036,0.2319915748809961
788,Middle frontal sulcus middle LH,SalVentAttnA,SalVentAttnB,0.6002976171828355,0.3516802168885146,0.04586672729039438
789,Lingual gyrus mid-posterior LH,VisCent,VisCent,0.7770300150374291,0.14364829936179954,0.0793255529943261
790,Lateral fissure anterior LH,SalVentAttnA,SomMotB,0.5842983490047648,0.005862783351134408,0.4095566066608435
791,Arcuate fasciculus middle LH,No network found,No network found,0.02869521100586132,0.9711952185871032,0.00011928800769713877
792,Superior temporal gyrus middle LH,SomMotA,TempPar,0.6542279131791658,0.3118614091512597,0.030226932352092045
793,Posterior insula inferior LH,SalVentAttnA,SalVentAttnA,0.5472134519692824,0.3947291695475571,0.05806054827135704
794,Lunate sulcus inferior LH,VisCent,VisCent,0.4249286670359578,0.5557098904592972,0.01923504955118908
795,Occipitotemporal sulcus anterior RH,No network found,LimbicA,0.1819330548894557,0.8023486469076521,0.015717017296023074
796,Inferior frontal gyrus middle LH,ContA,ContA,0.5455396870749679,0.4187445911167501,0.03479701754796795
797,Precentral gyrus superior and superior frontal gyrus RH,SomMotA,DorsAttnB,0.456925845163576,0.08785080009633628,0.2013954426667264
798,Ventral striatum RH,LimbicA,LimbicB,0.4654883641977506,0.5334626467026393,0.0010589785662016168
799,Superior parietal lobule antero-inferior RH,DorsAttnB,DorsAttnB,0.5086940328521746,0.11827080962956832,0.2474314153497676
800,Lateral ventricles posterior,No network found,No network found,0.5161542956031312,0.19272414149900366,0.2911143542370348
801,Calcarine sulcus anterior,DefaultB,DefaultC,0.7741661175992185,0.12866432119907495,0.09718375155894457
802,Superior frontal gyrus posterior lateral LH,DorsAttnB,DorsAttnB,0.5357241528578977,0.133780996254364,0.1530307477610351
803,Superior frontal sulcus posterior LH,ContA,ContA,0.5762914112540468,0.3105037375562851,0.10684794243518114
804,Lateral orbital gyrus RH,LimbicA,LimbicB,0.6169297329188816,0.3533563375199212,0.02970704714598695
805,Cerebrospinal fluid (between superior occipital gyrus and skull),DefaultB,DefaultC,0.5657077749425089,0.0991427175371122,0.19099703090583295
806,Middle frontal gyrus mid-anterior superior RH,SalVentAttnA,SalVentAttnB,0.6574812845579129,0.1150508208889867,0.1049344122132418
807,Corpus callosum posterior body radiation RH,DorsAttnB,DorsAttnB,0.1904899841764568,0.8036495539900044,0.0058710748699609475
808,Corticospinal tract superior,No network found,No network found,0.05973809734251344,0.9398779850834192,0.0003979334013009328
809,Lateral fissure posterior limb superior RH,SalVentAttnA,SalVentAttnA,0.5158753349935008,0.4397844117100525,0.042424552871426255
810,Superior parietal lobule postero-superior LH,DorsAttnB,ContC,0.5737185597719195,0.1770770550340874,0.17983267698411268
811,Superior parietal sulcus inferior LH,DorsAttnB,ContA,0.4930295324115795,0.4566098752571806,0.0503786161557564
812,Pons inferior,No network found,No network found,0.27029406846972764,0.08033013459521313,0.2639862089937076
813,Intraparietal sulcus inferior RH,DorsAttnB,ContA,0.6304155890929595,0.20867834600437846,0.15992658310725372
814,Anterior occipital sulcus LH,VisCent,VisCent,0.5368912293467127,0.4329517366501187,0.030106567821454388
815,Cerebellum IX,No network found,No network found,0.8016746064787216,0.11497675618053604,0.08326859675533684
816,Arcuate fasciculus middle RH,No network found,SomMotB,0.13130144661752807,0.8678787240748088,0.0008288631021752951
817,Occipital pole inferior lateral RH,VisCent,VisCent,0.653802688879584,0.24474652664805915,0.09590099167309887
818,Inferior occipital sulcus inferior RH,VisCent,VisCent,0.7246516534179991,0.1877058272757335,0.08317329680211256
819,Cerebrospinal fluid (between middle frontal gyrus posterior and skull LH),ContA,ContB,0.4523805156103734,0.025314222083698937,0.15962186316041985
820,Suborbital sulcus LH,LimbicA,LimbicB,0.2557404935017077,0.7358961599422231,0.007949912794469709
821,Parietal operculum posterior RH,SalVentAttnA,SalVentAttnA,0.4805623670439048,0.4738749757906152,0.04556485154421292
822,Lingual gyrus anterior RH,VisCent,VisPeri,0.7515438275360561,0.06379686738075044,0.18465527506395207
823,Occipitotemporal gyrus anterior LH,LimbicA,LimbicA,0.4676984905791583,0.5061363384551205,0.026158302912722874
824,Subcentral gyrus anterior RH,SalVentAttnA,SalVentAttnA,0.6678749117984043,0.07625364471983763,0.13957623319250773
825,Cerebellum Crus I anterior LH,No network found,DorsAttnA,0.8487766057732185,0.03924305023301771,0.10989296040132304
826,Parieto-occipital sulcus postero-superior RH,DorsAttnB,ContC,0.2830618791942264,0.6962802827917003,0.020659684558384864
827,Temporal pole inferior,LimbicA,LimbicA,0.7230634128722352,0.23072420819630296,0.04482952037806042
828,Superior temporal sulcus anterior LH,DefaultB,TempPar,0.7646318342491027,0.11453591739886294,0.11701738251193268
829,Forceps major anterior RH,No network found,No network found,0.15787388220792134,0.5806594870831115,0.2614785599898098
830,Heschl’s gyrus LH,SomMotA,SomMotB,0.578728027323442,0.3113914907624887,0.10988837811080256
831,Middle frontal gyrus postero-superior LH,DefaultB,DefaultB,0.5861403196086972,0.2793983928625042,0.08218737470368406
832,Precuneus posterior RH,ContA,ContC,0.6692981102046714,0.190014899158935,0.1403474133181099
833,Calcarine sulcus mid-anterior,VisCent,VisPeri,0.7115810948841809,0.19239464508389534,0.09602748974996554
834,Middle frontal sulcus mid-anterior LH,ContA,SalVentAttnB,0.6044862133943095,0.3312786014700075,0.05819487415963275
835,Anterior corona radiata superior RH,No network found,No network found,0.007238283680978409,0.9927698331026996,6.5809904401238136e-06
836,Cerebellum Crus I,No network found,No network found,0.5413257742697445,0.4559300552250853,0.002750409563917825
837,Frontoparietal operculum LH,SomMotA,SomMotB,0.7516042290789966,0.14020631322676153,0.10787859308576993
838,Posterior cingulate cortex antero-inferior,DefaultB,ContC,0.6076567291301861,0.2290234090043205,0.16332304187069793
839,Retrocalcarine cortex LH,VisCent,VisCent,0.5257617003162469,0.3707305371026528,0.0805854885213395
840,Anterior orbital gyrus medial,LimbicA,LimbicB,0.3588801350081923,0.6240758278414701,0.016108832540693292
841,Posterior orbital gyrus RH,LimbicA,LimbicB,0.6527186954695252,0.025047026424998058,0.320199823419759
842,Precentral gyrus superior LH,SomMotA,SomMotA,0.33587067437166435,0.629664604196459,0.031347208586469784
843,Callosomarginal sulcus mid-inferior,SalVentAttnA,SalVentAttnA,0.6205375901472957,0.2939454627758575,0.08552030054143388
844,Middle frontal sulcus inferior LH,ContA,ContB,0.5799733456789353,0.3730864895878104,0.0464031323171108
845,Precentral sulcus inferior RH,SalVentAttnA,ContA,0.6620999671779935,0.2553167062440393,0.08237438177802645
846,Cuneus superior,VisCent,VisPeri,0.6592465400733022,0.20844890601072927,0.13231231752999095
847,Postcentral gyrus superior RH,SomMotA,SomMotA,0.4529675773640719,0.3576481247486895,0.17621806894685355
848,Paracingulate sulcus superior RH,SalVentAttnA,SalVentAttnB,0.3778647891219721,0.6048267469782121,0.01729931875550985
849,Parieto-occipital sulcus ,VisCent,VisPeri,0.7571606845677346,0.08930719110385572,0.15349918491150058
850,Angular sulcus mid-posterior RH,DorsAttnB,DefaultC,0.6621338399701536,0.2797883459780683,0.05808300889106045
851,Putamen anterior LH,No network found,No network found,0.5623239558645389,0.4372139962560713,0.0004649236003053626
852,Angular gyrus antero-inferior LH,DefaultB,TempPar,0.6674340221819945,0.12892913055875233,0.12303451637773448
853,Superior longitudinal fasciculus III posterior RH,No network found,No network found,0.015022932698007072,0.984934745189284,4.4539558779232095e-05
854,Supramarginal gyrus postero-inferior LH,SalVentAttnA,SalVentAttnA,0.5499432712992671,0.3890685674386863,0.06062389484377054
855,Inferior temporal sulcus mid-anterior LH,DefaultB,DefaultB,0.5075677790899052,0.4753450477763903,0.016735442632636897
856,Superior frontal sulcus anterior LH,DefaultB,DefaultA,0.5246828090195989,0.4156448813801799,0.054985915988059374
857,Cerebellum IV LH,No network found,VisPeri,0.8581815305436874,0.020182626601557282,0.12163690564385668
858,Anterior occipital sulcus posterior RH,VisCent,DorsAttnA,0.5947651649767707,0.3787435924176463,0.02649382750988305
859,Circular sulcus of the insula antero-superior LH,SalVentAttnA,SalVentAttnA,0.4768604832488012,0.5031868994064935,0.019941809336730437
860,Precuneus antero-superior LH,SalVentAttnA,SalVentAttnA,0.4923623706388336,0.4057502619506406,0.10183118962373047
861,Anterior corona radiata mid-inferior LH,No network found,ContA,0.037797623636341135,0.9620201838893148,0.0001883326967746913
862,Cerebellar peduncle,LimbicA,DefaultC,0.475481142093432,0.0939688705087289,0.3951708484969901
863,Lateral occipital cortex mid-superior RH,DorsAttnB,DefaultC,0.4572781656327101,0.5138404514415922,0.028124971973251985
864,Paracentral sulcus inferior,SomMotA,SomMotA,0.5709677411572287,0.11370813148116853,0.3153261132844331
865,Precuneus postero-inferior LH,ContA,ContC,0.6493172588694844,0.2535336755708084,0.09711780509672352
866,Intraparietal sulcus mid-anterior LH,ContA,ContA,0.579805996409506,0.24208863489959526,0.16647452276424646
867,Subparietal sulcus inferior RH,DefaultB,DefaultC,0.6378728520927319,0.3205818554921301,0.04155564447388686
868,Middle parts of postcentral gyrus and precentral gyrus RH,SomMotA,SomMotA,0.4986295738213331,0.3138016077179445,0.10888701961673126
869,Paracingulate gyrus middle,SalVentAttnA,SalVentAttnB,0.7428808030590279,0.01406217177232359,0.24304760215939375
870,Precentral sulcus inferior LH,DorsAttnB,ContA,0.5386939874189248,0.4015717670587038,0.059490744778969123
871,Inferior longitudinal fasciculus anterior,No network found,LimbicA,0.27328896249564816,0.6668428221952049,0.059866318667689586
872,Corpus callosum splenium RH,DefaultB,DefaultC,0.17401806876291587,0.8249227803189889,0.0010654670685033305
873,Cerebellum VI RH,VisCent,VisCent,0.879915534748613,0.05045866406517332,0.06962562952977809
874,Hippocampus middle RH,No network found,No network found,0.7144887642812356,0.14150465870326612,0.14399859741303345
875,Pars orbitalis RH,DefaultB,DefaultB,0.6928008655910114,0.22480734449740586,0.06721897137446974
876,Forceps minor posterior LH,No network found,No network found,0.05750252014909307,0.9240546604938038,0.018449799046353303
877,Hippocampus anterior LH,No network found,No network found,0.8320832893682154,0.09745365534732607,0.07046525604139517
878,Superior parietal sulcus mid-inferior LH,DorsAttnB,DorsAttnA,0.478453754118425,0.3747862853093626,0.1298179764337821
879,Middle frontal sulcus middle RH,SalVentAttnA,SalVentAttnB,0.5483655947105752,0.41919882224156746,0.03241403030999817
880,Ventromedial prefrontal cortex antero-inferior,LimbicA,LimbicB,0.6208357465947539,0.255807733639762,0.12223031598078594
881,Cerebellum Crus I RH,No network found,No network found,0.8344289867157396,0.03476235431788429,0.12925542695273004
882,Superior occipital gyrus inferior RH,VisCent,VisCent,0.6290741621701681,0.2601979486311856,0.1095007130373466
883,Superior frontal sulcus mid-anterior LH,DefaultB,DefaultA,0.542738513657335,0.4204597721960631,0.03678261147076222
884,Supramarginal gyrus superior LH,ContA,ContA,0.5827025125195444,0.07793682555044665,0.1315418413916775
885,Middle temporal gyrus posterior inferior LH,DorsAttnB,ContA,0.6850461701110759,0.267255455028365,0.04602180069327886
886,External capsule LH,SomMotA,SomMotB,0.5119030965658893,0.4692933098418015,0.018802886183367062
887,Lateral occipital cortex antero-inferior LH,DorsAttnB,DorsAttnA,0.7418765202032628,0.16092884045214648,0.08638531320649083
888,Precentral gyrus middle LH,DorsAttnB,DorsAttnB,0.5677137245293792,0.2875672744875539,0.08032445438141317
889,Cerebellum IX,No network found,No network found,0.6458430740816772,0.1639884112807551,0.13367307826572314
890,Putamen anterior,No network found,No network found,0.7170629575964699,0.2814039959103369,0.0015456628892993054
891,Cerebellum V RH,No network found,No network found,0.9136147277365188,0.046656616886620164,0.03973911816516351
892,Angular gyrus mid-posterior RH,DefaultB,DefaultA,0.2858282080273458,0.7033004534311158,0.010878472615762384
893,Cerebellum V,No network found,No network found,0.8186149899160675,0.04528114624797956,0.13608903983857107
894,Lateral occipital cortex middle LH,VisCent,VisCent,0.6488083009623543,0.21175468842985454,0.10026785276608233
895,Middle frontal gyrus lateral RH,ContA,SalVentAttnB,0.4294114081536897,0.022138494865927626,0.11408016010832908
896,Lingual gyrus medial,VisCent,VisPeri,0.6617118146634925,0.05926464711416221,0.2790198622102961
897,Cerebellum V,No network found,No network found,0.5994922827584659,0.37577425764289946,0.024733540096521726
898,Collateral sulcus mid-posterior LH,VisCent,VisCent,0.5759141065424173,0.3951228636109317,0.02897698329845572
899,Occipital pole inferior,VisCent,VisCent,0.5769274396108051,0.3591156710698921,0.05624328998336203
900,Superior longitudinal fasciculus II mid-posterior LH,No network found,No network found,0.02526399177328012,0.9745929087490524,0.00013177237962718602
901,Cerebellum Crus II LH,No network found,No network found,0.7559644962153053,0.20986594294423289,0.0332066297699578
902,Cingulate gyrus mid-posterior,DefaultB,ContC,0.7655694551674213,0.10583115836055876,0.1285941983418158
903,Precuneus anterior,DefaultB,ContC,0.7129031463199054,0.08556243093705798,0.2015388970147667
904,Parieto-occipital sulcus posterior RH,VisCent,VisPeri,0.3939849808688169,0.5462078443304669,0.059300227409836176
905,Lateral occipital sulcus mid-posterior RH,VisCent,VisCent,0.4306909155044368,0.5485681617261627,0.02074056100653796
906,Superior frontal gyrus medial mid-anterior LH,ContA,DefaultB,0.5152965192330277,0.40918459124508416,0.07443521890445337
907,Paracentral sulcus superior,SomMotA,SomMotA,0.3390622485069833,0.6208568159079499,0.039701991108577625
908,Optic radiation posterior LH,VisCent,VisPeri,0.3521660567170853,0.5704175537239494,0.07742264234749073
909,Supramarginal gyrus posterior LH,DefaultB,DefaultB,0.6136016010958124,0.07787236781499254,0.15866157857519494
910,Cerebellum horizontal fissure,No network found,No network found,0.7279085317014362,0.2461481406109597,0.02592667135978795
911,Corticospinal tract LH,No network found,No network found,0.01723476201915351,0.9827630527714276,1.272062043740525e-06
912,Cerebellum VI RH,No network found,No network found,0.6120375296967803,0.3487032186241576,0.03611619926423588
913,Lingual gyrus anterior,VisCent,VisPeri,0.6714078465920726,0.2751800368143561,0.05341680315999616
914,Cuneus antero-superior RH,VisCent,VisPeri,0.5182331546707826,0.4013663919326717,0.0803819906448726
915,Postcentral gyrus middle posterior LH,DorsAttnB,DorsAttnB,0.6189817242805286,0.1277425625209194,0.20577576276992304
916,Pars opercularis inferior LH,SalVentAttnA,SalVentAttnA,0.7286650217345401,0.106012750788645,0.13478579545907154
917,Fornix middle body,No network found,No network found,0.7687542306037918,0.05840843348237089,0.17277800583740507
918,Subparietal sulcus posterior RH,DefaultB,ContC,0.7008273575905699,0.1761816211128418,0.1229838932632736
919,Cingulate sulcus posterior RH,SomMotA,SomMotA,0.36648604589708905,0.6185621567432006,0.01495843685794194
920,Cerebellum VIIb,No network found,No network found,0.8016329158182153,0.14264116572877172,0.05407008601109259
921,Anterior corona radiata anterior RH,SalVentAttnA,SalVentAttnB,0.5615304804724596,0.4055483442617317,0.03137574013444632
922,Corticospinal tract precentral gyrus LH,DorsAttnB,ContA,0.4656455441647906,0.4971220948800965,0.03688823966828994
923,Superior occipital sulcus superior LH,DorsAttnB,DorsAttnA,0.5883208074140213,0.2667755765805001,0.1409987649490658
924,Inferior frontal gyrus mid-anterior RH,ContA,SalVentAttnB,0.315164426052068,0.672321837034411,0.012498504194183056
925,Superior temporal sulcus mid-posterior RH,SomMotA,TempPar,0.4479159924478698,0.5329057934971871,0.018994925189007382
926,Cerebrospinal fluid (between postcentral gyrus inferior and skull LH),SalVentAttnA,DorsAttnB,0.6160264989900437,0.12110466966335975,0.11686786246667635
927,Superior occipital gyrus mid-superior,VisCent,VisPeri,0.5580302065628474,0.2840050041205821,0.10935260139155234
928,Angular sulcus posterior LH,DefaultB,DefaultA,0.622540418785941,0.30051652916644195,0.07322816624988011
929,Middle frontal gyrus lateral LH,ContA,ContB,0.6347244509606133,0.2493138461495924,0.07829828440725417
930,Cerebellum VI LH,No network found,No network found,0.9106630580850972,0.02576443050483364,0.06357959867520188
931,Cerebellum VI anterior,No network found,No network found,0.644459839610662,0.3533133782250532,0.0022359985575345197
932,Occipitotemporal gyrus posterior RH,VisCent,DorsAttnA,0.7475348990278526,0.2108800374155104,0.04156924433475505
933,Cerebellum V RH,No network found,DorsAttnA,0.7521572985900729,0.07517411789772697,0.13757208869738852
934,Frontal pole superior RH,DefaultB,DefaultB,0.5959349697255171,0.18198015422432245,0.08250512131162475
935,Corpus callosum tapetum,No network found,No network found,0.18120782091223414,0.4701556379110652,0.34864803534445354
936,Central sulcus middle RH,SomMotA,SomMotA,0.498201203478565,0.3748529244025108,0.12626488584167825
937,Collateral sulcus posterior RH,No network found,VisCent,0.1503945989950645,0.8470844138559662,0.0025281626593499163
938,Superior temporal gyrus mid-posterior RH,SomMotA,TempPar,0.798506440604402,0.07304757590197937,0.11525296149129576
939,Parieto-occipital sulcus anterior LH,DefaultB,DefaultC,0.7883828554049555,0.08906329935488143,0.12255289270365505
940,Supramarginal gyrus anterior RH,SalVentAttnA,DorsAttnB,0.5192194854360801,0.4396340968914849,0.041057872932517926
941,Parieto-occipital sulcus postero-superior ,VisCent,ContC,0.5476273250123602,0.0797408806252139,0.2429321835757852
942,Cerebral peduncles superior,No network found,No network found,0.48618224001133004,0.5115012842311664,0.002322714087173429
943,Inferior frontal sulcus posterior superior LH,ContA,ContB,0.5750324814585178,0.3376069420783279,0.07899402512543569
944,Frontal pole mid-superior RH,DefaultB,DefaultA,0.5875703481811728,0.2859032789286685,0.0691747805193318
945,Supramarginal gyrus postero-superior LH,ContA,ContB,0.595815723796821,0.09702316132958268,0.13005740733562368
946,Inferior frontal sulcus posterior inferior LH,ContA,ContA,0.5662430987564022,0.3945513186431195,0.03915446635819226
947,Callosal sulcus posterior,ContA,ContC,0.5504849092050826,0.3686093626897025,0.08091499441115395
948,Cerebrospinal fluid (between superior frontal gyrus and skull LH),SalVentAttnA,SalVentAttnB,0.5471114551456187,0.05294075551411785,0.11886513799809813
949,Superior longitudinal fasciculus III mid-anterior LH,No network found,No network found,0.01856612755021131,0.9814215905853348,2.490260705340923e-05
950,Anterior thalamic radiation antero-superior RH,No network found,SalVentAttnB,0.16261967491277832,0.8327092065825777,0.004688419646320276
951,Angular gyrus mid-anterior RH,DefaultB,SalVentAttnB,0.5705838870716591,0.3605526681627577,0.06875015977494216
952,Planum temporale LH,SomMotA,SomMotB,0.40042200677620055,0.5862487600405003,0.013339238895550793
953,Interhemispheric fissure superior,SomMotA,SomMotA,0.34611751510021466,0.03158553431349124,0.20598563901633848
954,Superior parietal lobule posterior,DorsAttnB,DorsAttnB,0.5948542910515848,0.267918660719116,0.12963180482871975
955,Callosomarginal sulcus mid-superior,SalVentAttnA,DorsAttnB,0.5722456575713619,0.037515244108454436,0.3900736055220146
956,Central sulcus mid-inferior medial RH,SomMotA,SomMotB,0.4563334480302971,0.5047609830334325,0.03883132577699008
957,Forceps minor posterior RH,No network found,No network found,0.052873749214806184,0.93502743902494,0.012097455738540002
958,Superior longitudinal fasciculus II middle LH,No network found,No network found,0.02442377296550875,0.975323315395576,0.00024179507102049816
959,Cerebellum Crus I posterior LH,VisCent,VisCent,0.7284809364101106,0.041153739127159764,0.19887547276661965
960,Central sulcus superior RH,SomMotA,SomMotA,0.4063691632994794,0.5000981141989123,0.09055283744547232
961,Interhemispheric fissure parietal,SomMotA,SomMotA,0.4302419519283616,0.10433112716504632,0.2088356459414233
962,Paracentral lobule postero-inferior,SomMotA,SomMotA,0.4503898277404627,0.4737018043874414,0.07590416566693281
963,Precentral sulcus mid-superior LH,ContA,DefaultB,0.5942944869155071,0.3416231132108816,0.06223449891855073
964,Cingulum mid-posterior,SalVentAttnA,SalVentAttnA,0.18540270571474876,0.8133010479179742,0.0012968166541167394
965,Paracentral lobule posterior LH,SomMotA,SomMotA,0.42380143063574055,0.4693137284760068,0.10618421931259524
966,Paracingulate sulcus posterior LH,SalVentAttnA,SalVentAttnA,0.5533567180962323,0.3627316650631605,0.08391780666611708
967,Fornix anterior,No network found,No network found,0.6319760736922471,0.1482862349462943,0.21973083706809307
968,Callosal sulcus mid-posterior,ContA,ContC,0.5630168652688968,0.35115449396649906,0.08581919634134591
969,Cingulum mid-posterior LH,No network found,ContC,0.10081520289752656,0.898862340383989,0.0003269898728119456
970,Callosomarginal sulcus superior,SomMotA,SomMotA,0.4564390397515655,0.4444519278987626,0.09910367383045984
971,Central sulcus mid-inferior LH,SomMotA,SomMotB,0.4736704172241319,0.4709333637280551,0.0554111517034028
972,Middle temporal gyrus posterior superior LH,SalVentAttnA,TempPar,0.6728142106715026,0.1190867071870616,0.1285596458054731
973,Suborbital sulcus,DefaultB,DefaultA,0.505763464795181,0.473477918562268,0.02077082522430402
974,Middle frontal gyrus posterior superior RH,ContA,ContA,0.5255294952643987,0.41862788168555387,0.0496250868280848
975,Globus pallidus anterior ,No network found,No network found,0.34874103262333506,0.6512246635158823,5.220542684497499e-05
976,Lateral orbital gyrus LH,DefaultB,DefaultB,0.7433339709775018,0.17005429460119714,0.05666877651631672
977,Supramarginal gyrus posterior inferior RH,DefaultB,DefaultA,0.7391750602740981,0.15862243041133964,0.07534088243054755
978,Middle temporal gyrus mid-posterior LH,DefaultB,TempPar,0.7443436118670854,0.15488451181385207,0.07914539723945198
979,Superior occipital sulcus superior RH,VisCent,DorsAttnA,0.6277818779977429,0.26795623379356925,0.10379779565565424
980,Inferior frontal gyrus anterior LH,ContA,ContB,0.606438977397968,0.3162717356161102,0.05792956518104071
981,Posterior insula postero-superior RH,SomMotA,SomMotB,0.7665029639050907,0.06882557412539228,0.1646822987902607
982,Cerebellum IX anterior,No network found,No network found,0.6625920495867665,0.3108046171337732,0.026619191272832042
983,Inferior temporal sulcus medial LH,DorsAttnB,DorsAttnA,0.44069488113171373,0.5465782395544637,0.01271575415258374
984,Angular gyrus anterior LH,DefaultB,DefaultB,0.574971913316006,0.38485248656368215,0.03954042117371426
985,Cerebellum Crus I RH,No network found,No network found,0.41868713788962064,0.5769528281599252,0.0042967989770295156
986,Superior parts of central and precentral sulci RH,SomMotA,SomMotA,0.3023077225641652,0.6797178140497653,0.017549599622267497
987,Cerebellum VI RH,No network found,No network found,0.8985062647829836,0.07654970296226568,0.02495775385090972
988,Superior parietal lobule RH,DorsAttnB,DorsAttnA,0.5240604774463449,0.2585653370435738,0.12643648906945498
989,Superior occipital gyrus RH,DefaultB,DefaultC,0.7779600855093239,0.11667108340759293,0.08752566136174811
990,Caudate posterior RH,No network found,No network found,0.5717131883479059,0.3840493473321479,0.044241027543906034
991,Ventromedial prefrontal cortex anterior LH,DefaultB,DefaultA,0.5334202221502029,0.4275332147766273,0.03905431808356862
992,Postcentral sulcus medial,SomMotA,SomMotA,0.4488060001652384,0.3566636668947913,0.18625360088061346
993,Cerebellum Crus I LH,No network found,No network found,0.801092915424715,0.16941328933548788,0.0294018517547366
994,Middle frontal sulcus anterior LH,ContA,SalVentAttnB,0.5379239832887637,0.40592736098377785,0.05425905395399915
995,Superior occipital sulcus LH,DorsAttnB,DorsAttnA,0.39138872864663776,0.5566898368663808,0.051243261681074584
996,Cerebellum VI LH,No network found,No network found,0.8849306477467036,0.04089577610452063,0.07413896840102531
997,Subcentral gyrus posterior RH,SomMotA,SomMotB,0.5952497737626004,0.2914328549423225,0.08690413051936165
998,Superior parietal lobule posterior LH,DorsAttnB,DorsAttnA,0.4663774822704628,0.41007816962112204,0.11235586932158532
999,Cerebellum Crus II RH,No network found,No network found,0.8353750942938339,0.09949887546210193,0.06324634573909711
1000,Cingulate gyrus mid-anterior ,SalVentAttnA,SalVentAttnA,0.7616565306355066,0.022731112432893847,0.21561675988698906
1001,Cerebellum VI RH,No network found,No network found,0.8416156069323277,0.14068745878337865,0.01770285259053535
1002,Middle frontal gyrus posterior superior LH,ContA,ContB,0.5893560022699418,0.24399422738691506,0.13628017356965275
1003,Cerebellum VI,No network found,No network found,0.8466005691251185,0.025349965046959397,0.12233742209701222
