,dimension,component,identified,overlap_against,label
1700,128,69,30,64,Superior rostral gyrus
1701,128,69,26,64,Cingulate gyrus mid-anterior
1702,128,69,39,64,Dorsomedial prefrontal cortex antero-superior
1703,128,69,62,64,Superior frontal gyrus
1704,128,69,51,64,Middle frontal gyrus
1705,128,69,35,128,Dorsomedial prefrontal cortex antero-superior
1706,128,69,19,128,Cingulate cortex mid-anterior
1707,128,69,58,128,Dorsomedial prefrontal cortex anteromedial
1708,128,69,40,128,Paracingulate gyrus middle
1709,128,69,10,128,Ventromedial prefrontal cortex
1710,128,69,32,256,Anterior cingulate cortex middle
1711,128,69,121,256,Dorsomedial prefrontal cortex
1712,128,69,13,256,Cingulate cortex mid-anterior
1713,128,69,235,256,Dorsomedial prefrontal cortex anterior
1714,128,69,149,256,Anterior cingulate cortex inferior
1715,128,69,394,512,Cingulate sulcus anterior RH
1716,128,69,327,512,Cingulate sulcus mid-anterior RH
1717,128,69,271,512,Paracingulate gyrus mid-anterior LH
1718,128,69,354,512,Paracingulate gyrus anterior LH
1719,128,69,220,512,Anterior cingulate cortex superior
1720,128,69,86,1024,Cingulate mid-anterior RH
1721,128,69,741,1024,Anterior cingulate cortex anterior LH
1722,128,69,405,1024,Paracingulate gyrus mid-anterior
1723,128,69,393,1024,Anterior cingulate cortex inferior
1724,128,69,475,1024,Paracingulate gyrus mid-anterior LH
1725,128,70,28,64,Paracentral lobule
1726,128,70,18,64,Precuneus superior
1727,128,70,34,64,Precentral gyrus medial
1728,128,70,10,64,Superior parts of Postcentral and Precentral gyri
1729,128,70,33,64,Superior parietal lobule anterior
1730,128,70,20,128,Cerebrospinal fluid (superior of Central sulcus)
1731,128,70,16,128,Precuneus superior
1732,128,70,38,128,Superior precentral and postcentral sulci posterior
1733,128,70,60,128,Paracentral lobule
1734,128,70,5,128,Superior precentral and postcentral sulci anterior
1735,128,70,152,256,Precentral gyrus superior
1736,128,70,137,256,Paracentral lobule posterior
1737,128,70,3,256,Cerebrospinal fluid (between superior parietal lobule and skull)
1738,128,70,180,256,Cerebrospinal fluid (between precentral gyrus superior and skull)
1739,128,70,52,256,Cerebrospinal fluid (between parietal lobe and skull)
1740,128,70,398,512,Cerebrospinal fluid (between callosomarginal sulcus and skull RH)
1741,128,70,42,512,Cerebrospinal fluid (between interhemispheric fissure and superior frontal gyrus superio )
1742,128,70,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
1743,128,70,428,512,Cerebrospinal fluid (between postcentral gyrus and skull)
1744,128,70,181,512,Cerebrospinal fluid (between superior parietal lobule and skull RH)
1745,128,70,721,1024,Postcentral gyrus superior
1746,128,70,326,1024,Precentral gyrus superior
1747,128,70,953,1024,Interhemispheric fissure superior
1748,128,70,961,1024,Interhemispheric fissure parietal
1749,128,70,685,1024,Cerebrospinal fluid (between postcentral gyrus and skull)
1750,128,71,22,64,Superior fornix and isthmus
1751,128,71,15,64,ventricles
1752,128,71,64,64,Caudate
1753,128,71,25,64,Putamen
1754,128,71,45,64,Heschl’s gyrus
1755,128,71,97,128,Thalamus and globus pallidus
1756,128,71,127,128,Lateral ventricles superior
1757,128,71,95,128,Retrosplenial cortex
1758,128,71,94,128,Caudate
1759,128,71,87,128,Internal capsule
1760,128,71,133,256,Thalamus medial
1761,128,71,158,256,Thalamus lateral
1762,128,71,58,256,Caudate superior
1763,128,71,41,256,Thalamus middle
1764,128,71,103,256,Lateral ventricles middle
1765,128,71,71,512,Thalamus posterior
1766,128,71,298,512,Thalamus middle 
1767,128,71,421,512,Thalamus medial
1768,128,71,72,512,Globus pallidus RH
1769,128,71,377,512,Internal capsule middle LH
1770,128,71,95,1024,Thalamus superior
1771,128,71,38,1024,Thalamus LH
1772,128,71,917,1024,Fornix middle body
1773,128,71,640,1024,Internal capsule posterior limb LH
1774,128,71,168,1024,Fornix body
1775,128,72,60,64,Cuneus
1776,128,72,31,64,Calcarine sulcus anterior
1777,128,72,46,64,Occipital pole
1778,128,72,29,64,Inferior occipital gyrus
1779,128,72,55,64,Lingual gyrus
1780,128,72,85,128,Calcarine cortex anterior
1781,128,72,75,128,Cuneus
1782,128,72,47,128,Inferior occipital sulcus
1783,128,72,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
1784,128,72,12,128,Lingual gyrus posterior
1785,128,72,9,256,Retrocalcarine cortex
1786,128,72,78,256,Lingual gyrus mid-posterior
1787,128,72,88,256,Cuneus inferior
1788,128,72,77,256,Cuneus posterior
1789,128,72,62,256,Lingual gyrus middle
1790,128,72,296,512,Calcarine cortex mid-posterior LH
1791,128,72,175,512,Cuneus posterior RH
1792,128,72,88,512,Occipital pole LH
1793,128,72,195,512,Occipital pole
1794,128,72,5,512,Calcarine cortex posterior LH
1795,128,72,621,1024,Lingual gyrus posterior
1796,128,72,323,1024,Calcarine cortex posterior RH
1797,128,72,94,1024,Supracalcarine cortex RH
1798,128,72,1022,1024,Cuneus postero-inferior LH
1799,128,72,383,1024,Occipital pole medial RH
1800,128,73,32,64,Intraparietal sulcus
1801,128,73,27,64,Superior parietal lobule posterior
1802,128,73,24,64,Descending occipital gyrus
1803,128,73,57,64,Superior parietal lobule
1804,128,73,13,64,Superior occipital gyrus
1805,128,73,3,128,Superior occipital gyrus
1806,128,73,46,128,Intraparietal sulcus RH
1807,128,73,7,128,Intraparietal sulcus posterior LH
1808,128,73,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
1809,128,73,13,128,Lateral occipital cortex superior
1810,128,73,97,256,Superior occipital gyrus RH
1811,128,73,106,256,Intraparietal sulcus posterior LH
1812,128,73,124,256,Intraparietal sulcus posterior RH
1813,128,73,31,256,Superior occipital sulcus RH
1814,128,73,120,256,Lateral occipital cortex superior
1815,128,73,507,512,Superior occipital sulcus RH
1816,128,73,172,512,Superior occipital gyrus LH
1817,128,73,75,512,Superior occipital sulcus superior LH
1818,128,73,347,512,Superior occipital gyrus inferior RH
1819,128,73,246,512,Superior occipital sulcus middle RH
1820,128,73,923,1024,Superior occipital sulcus superior LH
1821,128,73,387,1024,Superior occipital sulcus middle RH
1822,128,73,979,1024,Superior occipital sulcus superior RH
1823,128,73,995,1024,Superior occipital sulcus LH
1824,128,73,192,1024,Lateral occipital cortex postero-superior RH
1825,128,74,12,64,Paracentral gyrus RH
1826,128,74,33,64,Superior parietal lobule anterior
1827,128,74,10,64,Superior parts of Postcentral and Precentral gyri
1828,128,74,38,64,Intraparietal sulcus LH
1829,128,74,63,64,Central sulcus
1830,128,74,48,128,Postcentral sulcus inferior LH
1831,128,74,43,128,Postcentral gyrus superior LH
1832,128,74,125,128,Postcentral gyrus middle
1833,128,74,112,128,Postcentral sulcus RH
1834,128,74,18,128,Postcentral gyrus RH
1835,128,74,115,256,Superior parts of central and postcentral sulci LH
1836,128,74,243,256,Postcentral sulcus middle RH
1837,128,74,27,256,Intraparietal sulcus anterior
1838,128,74,246,256,Cerebrospinal fluid (between precentral and postcentral gyri LH and skull)
1839,128,74,23,256,Postcentral gyrus LH
1840,128,74,35,512,Intraparietal sulcus anterior LH
1841,128,74,211,512,Postcentral sulcus superior LH
1842,128,74,45,512,Postcentral sulcus LH
1843,128,74,412,512,Superior parts of central and postcentral sulci LH
1844,128,74,73,512,Postcentral sulcus RH
1845,128,74,915,1024,Postcentral gyrus middle posterior LH
1846,128,74,550,1024,Postcentral gyrus middle LH
1847,128,74,544,1024,Postcentral sulcus mid-superior LH
1848,128,74,756,1024,Postcentral sulcus superior LH
1849,128,74,537,1024,Cerebrospinal fluid (between postcentral gyrus superior and skull LH)
1850,128,75,13,64,Superior occipital gyrus
1851,128,75,3,64,Calcarine cortex posterior
1852,128,75,20,64,Parieto-occipital sulcus middle
1853,128,75,24,64,Descending occipital gyrus
1854,128,75,31,64,Calcarine sulcus anterior
1855,128,75,111,128,Intracalcarine cortex
1856,128,75,78,128,Cuneus superior
1857,128,75,72,128,Calcarine cortex posterior
1858,128,75,103,128,Occipital pole superior
1859,128,75,3,128,Superior occipital gyrus
1860,128,75,184,256,Cuneus superior
1861,128,75,88,256,Cuneus inferior
1862,128,75,6,256,Cuneus anterior
1863,128,75,84,256,Superior occipital sulcus inferior
1864,128,75,8,256,Lateral occipital cortex LH
1865,128,75,240,512,Cuneus superior 
1866,128,75,107,512,Cuneus middle
1867,128,75,150,512,Occipital pole superior LH
1868,128,75,62,512,Cuneus middle posterior RH
1869,128,75,175,512,Cuneus posterior RH
1870,128,75,846,1024,Cuneus superior
1871,128,75,605,1024,Cuneus inferior RH
1872,128,75,521,1024,Cuneus superior LH
1873,128,75,137,1024,Cuneus posterior
1874,128,75,219,1024,Cuneus posterior RH
1875,128,76,52,64,Inferior frontal gyrus
1876,128,76,49,64,Inferior frontal sulcus
1877,128,76,17,64,Superior frontal gyrus medial
1878,128,76,6,64,Insula antero-superior
1879,128,76,63,64,Central sulcus
1880,128,76,123,128,Inferior frontal sulcus LH
1881,128,76,1,128,Middle frontal gyrus lateral LH
1882,128,76,32,128,"Inferior frontal gyrus anterior, LH"
1883,128,76,48,128,Postcentral sulcus inferior LH
1884,128,76,37,128,Supramarginal gyrus LH
1885,128,76,232,256,Pars opercularis
1886,128,76,221,256,Precentral sulcus superior LH
1887,128,76,75,256,Inferior frontal sulcus posterior LH
1888,128,76,57,256,Inferior frontal gyrus LH
1889,128,76,174,256,Middle frontal gyrus posterior LH
1890,128,76,169,512,Precentral gyrus middle LH
1891,128,76,322,512,Precentral sulcus inferior LH
1892,128,76,133,512,Inferior frontal sulcus posterior LH
1893,128,76,221,512,Middle frontal gyrus postero-inferior LH
1894,128,76,503,512,Cerebrospinal fluid (between inferior frontal sulcus and skull LH)
1895,128,76,566,1024,Middle frontal gyrus posterior LH
1896,128,76,922,1024,Corticospinal tract precentral gyrus LH
1897,128,76,870,1024,Precentral sulcus inferior LH
1898,128,76,888,1024,Precentral gyrus middle LH
1899,128,76,963,1024,Precentral sulcus mid-superior LH
1900,128,77,38,64,Intraparietal sulcus LH
1901,128,77,57,64,Superior parietal lobule
1902,128,77,32,64,Intraparietal sulcus
1903,128,77,48,64,Intraparietal sulcus RH
1904,128,77,33,64,Superior parietal lobule anterior
1905,128,77,86,128,Cerebrospinal fluid (between parietal lobe and skull)
1906,128,77,46,128,Intraparietal sulcus RH
1907,128,77,56,128,Intraparietal sulcus anterior LH
1908,128,77,50,128,Superior parietal lobule posterior
1909,128,77,7,128,Intraparietal sulcus posterior LH
1910,128,77,106,256,Intraparietal sulcus posterior LH
1911,128,77,27,256,Intraparietal sulcus anterior
1912,128,77,208,256,Superior parietal lobule middle
1913,128,77,19,256,Dorsal visual stream superior
1914,128,77,215,256,Superior parietal lobule posterior
1915,128,77,242,512,Superior parietal sulcus LH
1916,128,77,276,512,Superior parietal lobule postero-superior LH
1917,128,77,144,512,Intraparietal sulcus middle LH
1918,128,77,75,512,Superior occipital sulcus superior LH
1919,128,77,324,512,Superior parietal lobule postero-superior RH
1920,128,77,13,1024,Superior parietal lobule anterior LH
1921,128,77,998,1024,Superior parietal lobule posterior LH
1922,128,77,878,1024,Superior parietal sulcus mid-inferior LH
1923,128,77,718,1024,Superior parietal sulcus inferior RH
1924,128,77,448,1024,Superior parietal sulcus middle LH
1925,128,78,20,64,Parieto-occipital sulcus middle
1926,128,78,60,64,Cuneus
1927,128,78,18,64,Precuneus superior
1928,128,78,5,64,Parieto-occipital sulcus superior
1929,128,78,56,64,Superior occipital sulcus
1930,128,78,75,128,Cuneus
1931,128,78,17,128,Parieto-occipital sulcus postero-superior
1932,128,78,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
1933,128,78,3,128,Superior occipital gyrus
1934,128,78,103,128,Occipital pole superior
1935,128,78,153,256,Cerebrospinal fluid (between parieto-occipital sulcus and skull)
1936,128,78,84,256,Superior occipital sulcus inferior
1937,128,78,216,256,Parieto-occipital sulcus posterior
1938,128,78,197,256,Parieto-occipital sulcus mid-posterior
1939,128,78,77,256,Cuneus posterior
1940,128,78,240,512,Cuneus superior 
1941,128,78,62,512,Cuneus middle posterior RH
1942,128,78,150,512,Occipital pole superior LH
1943,128,78,87,512,Parieto-occipital sulcus posterior lateral
1944,128,78,362,512,Precuneus posterior 
1945,128,78,719,1024,Cuneus postero-superior LH
1946,128,78,219,1024,Cuneus posterior RH
1947,128,78,288,1024,Descending occipital gyrus superior
1948,128,78,927,1024,Superior occipital gyrus mid-superior
1949,128,78,695,1024,Superior occipital gyrus posterior LH
1950,128,79,6,64,Insula antero-superior
1951,128,79,26,64,Cingulate gyrus mid-anterior
1952,128,79,7,64,Superior temporal sulcus with angular gyrus
1953,128,79,23,64,Anterior Cingulate Cortex
1954,128,79,52,64,Inferior frontal gyrus
1955,128,79,107,128,Insula anterior
1956,128,79,64,128,Lateral fissure anterior
1957,128,79,42,128,Middle temporal gyrus LH
1958,128,79,26,128,Middle temporal gyrus RH
1959,128,79,67,128,Insula antero-superior
1960,128,79,236,256,Pars orbitalis RH
1961,128,79,242,256,Anterior horizontal ramus lateral fissure RH
1962,128,79,148,256,Lateral fissure anterior
1963,128,79,217,256,Superior temporal gyrus anterior
1964,128,79,110,256,Insula anterior
1965,128,79,79,512,Lateral fissure anterior
1966,128,79,27,512,Anterior vertical ramus of the lateral fissure LH
1967,128,79,21,512,Pars triangularis LH
1968,128,79,33,512,Pars orbitalis RH
1969,128,79,160,512,Anterior rami of the lateral fissure RH
1970,128,79,772,1024,Anterior horizontal ramus of the Lateral fissure LH
1971,128,79,875,1024,Pars orbitalis RH
1972,128,79,710,1024,Posterior orbital gyrus posterior
1973,128,79,273,1024,Anterior insula anterior LH
1974,128,79,463,1024,Pars orbitalis LH
1975,128,80,7,64,Superior temporal sulcus with angular gyrus
1976,128,80,8,64,Planum temporale
1977,128,80,26,64,Cingulate gyrus mid-anterior
1978,128,80,19,64,Planum polare
1979,128,80,37,64,Supramarginal gyrus
1980,128,80,42,128,Middle temporal gyrus LH
1981,128,80,122,128,Angular gyrus LH
1982,128,80,126,128,Superior temporal sulcus posterior RH
1983,128,80,26,128,Middle temporal gyrus RH
1984,128,80,23,128,Superior temporal gyrus middle
1985,128,80,186,256,Superior temporal sulcus RH
1986,128,80,164,256,Middle temporal gyrus anterior LH
1987,128,80,64,256,Angular gyrus inferior LH
1988,128,80,26,256,Superior temporal gyrus LH
1989,128,80,134,256,Middle temporal gyrus anterior RH
1990,128,80,443,512,Superior temporal sulcus middle LH
1991,128,80,509,512,Middle temporal gyrus mid-posterior LH
1992,128,80,66,512,Superior temporal gyrus mid-anterior LH
1993,128,80,230,512,Middle temporal gyrus middle posterior LH
1994,128,80,235,512,Superior temporal sulcus middle-superior RH
1995,128,80,458,1024,Superior temporal sulcus middle LH
1996,128,80,55,1024,Middle temporal gyrus middle superior LH
1997,128,80,388,1024,Superior temporal sulcus mid-anterior LH
1998,128,80,978,1024,Middle temporal gyrus mid-posterior LH
1999,128,80,490,1024,Middle temporal gyrus mid-posterior medial LH
2000,128,81,36,64,Angular gyrus superior
2001,128,81,57,64,Superior parietal lobule
2002,128,81,51,64,Middle frontal gyrus
2003,128,81,32,64,Intraparietal sulcus
2004,128,81,58,64,Middle frontal gyrus anterior
2005,128,81,46,128,Intraparietal sulcus RH
2006,128,81,29,128,Angular gyrus anterior RH
2007,128,81,21,128,Angular gyrus superior RH
2008,128,81,112,128,Postcentral sulcus RH
2009,128,81,86,128,Cerebrospinal fluid (between parietal lobe and skull)
2010,128,81,118,256,Intraparietal sulcus inferior RH
2011,128,81,29,256,Angular gyrus superior RH
2012,128,81,38,256,Supramarginal gyrus RH
2013,128,81,11,256,Cerebrospinal fluid (between intraparietal sulcus and skull)
2014,128,81,63,256,Intraparietal sulcus superior RH
2015,128,81,214,512,Intraparietal sulcus anterior RH
2016,128,81,86,512,Intraparietal sulcus middle RH
2017,128,81,99,512,Angular gyrus anterior RH
2018,128,81,444,512,Cerebrospinal fluid (between intraparietal sulcus and skull RH)
2019,128,81,305,512,Angular gyrus superior RH
2020,128,81,419,1024,Intermediate primus of Jensen anterior RH
2021,128,81,764,1024,Angular gyrus antero-superior RH
2022,128,81,150,1024,Intraparietal sulcus anterior RH
2023,128,81,799,1024,Superior parietal lobule antero-inferior RH
2024,128,81,528,1024,Angular gyrus middle RH
2025,128,82,21,64,Cerebellum I-V
2026,128,82,35,64,Lingual gyrus anterior
2027,128,82,22,64,Superior fornix and isthmus
2028,128,82,55,64,Lingual gyrus
2029,128,82,11,64,Transverse sinus
2030,128,82,113,128,Cerebellum VI
2031,128,82,28,128,Cerebellum VI superior
2032,128,82,91,128,Lingual gyrus
2033,128,82,115,128,Cerebellum IV and middle cerebellar peduncle
2034,128,82,27,128,Cerebellum VI anterior
2035,128,82,96,256,Cerebellum IV
2036,128,82,200,256,Cerebellum V
2037,128,82,181,256,Cerebellum VI
2038,128,82,223,256,Cerebellum VI superior
2039,128,82,211,256,Cerebellum VI RH
2040,128,82,376,512,Cerebellum V RH
2041,128,82,342,512,Cerebellum V superior
2042,128,82,128,512,Cerebellum VI superior LH
2043,128,82,260,512,Cerebellum VI posterior
2044,128,82,259,512,Cerebellum III superior
2045,128,82,857,1024,Cerebellum IV LH
2046,128,82,417,1024,Cerebellum V
2047,128,82,672,1024,Cerebellum IV
2048,128,82,732,1024,Cerebellum V
2049,128,82,283,1024,Cerebellum VI
2050,128,83,10,64,Superior parts of Postcentral and Precentral gyri
2051,128,83,17,64,Superior frontal gyrus medial
2052,128,83,50,64,Postcentral gyrus LH
2053,128,83,12,64,Paracentral gyrus RH
2054,128,83,33,64,Superior parietal lobule anterior
2055,128,83,36,128,Superior frontal gyrus posterior
2056,128,83,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
2057,128,83,43,128,Postcentral gyrus superior LH
2058,128,83,18,128,Postcentral gyrus RH
2059,128,83,84,128,Precentral gyrus superior
2060,128,83,196,256,Superior frontal gyrus posterior RH
2061,128,83,221,256,Precentral sulcus superior LH
2062,128,83,129,256,Precentral sulcus RH
2063,128,83,207,256,Middle frontal gyrus posterior
2064,128,83,68,256,Superior frontal gyrus posterior LH
2065,128,83,512,512,Precentral sulcus superior RH
2066,128,83,213,512,Precentral sulcus mid-superior RH
2067,128,83,212,512,Precentral gyrus superior LH
2068,128,83,199,512,Precentral gyrus superior RH
2069,128,83,500,512,Superior frontal sulcus posterior RH
2070,128,83,265,1024,Precentral sulcus mid-superior RH
2071,128,83,140,1024,Precentral sulcus superior RH
2072,128,83,354,1024,Precentral gyrus middle anterior LH
2073,128,83,40,1024,Precentral sulcus middle LH
2074,128,83,722,1024,Precentral sulcus superior LH
2075,128,84,12,64,Paracentral gyrus RH
2076,128,84,41,64,Postcentral gyrus inferior
2077,128,84,50,64,Postcentral gyrus LH
2078,128,84,10,64,Superior parts of Postcentral and Precentral gyri
2079,128,84,43,64,Callosomarginal sulcus
2080,128,84,62,128,Central sulcus
2081,128,84,43,128,Postcentral gyrus superior LH
2082,128,84,18,128,Postcentral gyrus RH
2083,128,84,20,128,Cerebrospinal fluid (superior of Central sulcus)
2084,128,84,83,128,Precentral sulcus superior
2085,128,84,239,256,Precentral gyrus middle
2086,128,84,150,256,Cerebrospinal fluid (between precentral gyrus and skull)
2087,128,84,23,256,Postcentral gyrus LH
2088,128,84,51,256,Central sulcus superior RH
2089,128,84,221,256,Precentral sulcus superior LH
2090,128,84,306,512,Central sulcus middle LH
2091,128,84,338,512,Central sulcus middle
2092,128,84,459,512,Central sulcus LH
2093,128,84,382,512,Cerebrospinal fluid (between central sulcus and skull RH)
2094,128,84,132,512,Postcentral gyrus mid-inferior
2095,128,84,100,1024,Central sulcus inferior
2096,128,84,78,1024,Central sulcus mid-superior LH
2097,128,84,636,1024,Postcentral gyrus middle RH
2098,128,84,376,1024,Precentral gyrus mid-inferior RH
2099,128,84,436,1024,Precentral gyrus middle posterior LH
2100,128,85,60,64,Cuneus
2101,128,85,35,64,Lingual gyrus anterior
2102,128,85,3,64,Calcarine cortex posterior
2103,128,85,53,64,Parieto-occipital sulcus anterior
2104,128,85,55,64,Lingual gyrus
2105,128,85,111,128,Intracalcarine cortex
2106,128,85,72,128,Calcarine cortex posterior
2107,128,85,45,128,Calcarine sulcus anterior
2108,128,85,12,128,Lingual gyrus posterior
2109,128,85,75,128,Cuneus
2110,128,85,222,256,Calcarine sulcus mid-anterior
2111,128,85,195,256,Lingual gyrus medial
2112,128,85,62,256,Lingual gyrus middle
2113,128,85,119,256,Calcarine sulcus posterior
2114,128,85,139,256,Calcarine sulcus middle
2115,128,85,296,512,Calcarine cortex mid-posterior LH
2116,128,85,26,512,Cuneus antero-inferior
2117,128,85,495,512,Lingual gyrus middle RH
2118,128,85,435,512,Cuneus anterior
2119,128,85,107,512,Cuneus middle
2120,128,85,94,1024,Supracalcarine cortex RH
2121,128,85,896,1024,Lingual gyrus medial
2122,128,85,833,1024,Calcarine sulcus mid-anterior
2123,128,85,10,1024,Calcarine cortex mid-posterior RH
2124,128,85,197,1024,Cuneus anterior LH
2125,128,86,33,64,Superior parietal lobule anterior
2126,128,86,10,64,Superior parts of Postcentral and Precentral gyri
2127,128,86,27,64,Superior parietal lobule posterior
2128,128,86,18,64,Precuneus superior
2129,128,86,48,64,Intraparietal sulcus RH
2130,128,86,77,128,Superior parietal sulcus
2131,128,86,16,128,Precuneus superior
2132,128,86,81,128,Intraparietal sulcus anterior RH
2133,128,86,89,128,Superior parietal lobule anterior
2134,128,86,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
2135,128,86,208,256,Superior parietal lobule middle
2136,128,86,18,256,Cerebrospinal fluid (between precuneus and skull)
2137,128,86,3,256,Cerebrospinal fluid (between superior parietal lobule and skull)
2138,128,86,52,256,Cerebrospinal fluid (between parietal lobe and skull)
2139,128,86,29,256,Angular gyrus superior RH
2140,128,86,324,512,Superior parietal lobule postero-superior RH
2141,128,86,276,512,Superior parietal lobule postero-superior LH
2142,128,86,50,512,Intraparietal sulcus superior LH
2143,128,86,477,512,Cerebrospinal fluid (between superior parietal lobule and skull LH)
2144,128,86,494,512,Superior parietal lobule superior
2145,128,86,576,1024,Intraparietal sulcus superior RH
2146,128,86,88,1024,Cerebrospinal fluid (between superior parietal lobule and skull)
2147,128,86,329,1024,Superior parietal lobule superior
2148,128,86,52,1024,Superior parietal lobule postero-superior RH
2149,128,86,755,1024,Superior parietal lobule antero-superior RH
2150,128,87,22,64,Superior fornix and isthmus
2151,128,87,64,64,Caudate
2152,128,87,47,64,Thalamus
2153,128,87,53,64,Parieto-occipital sulcus anterior
2154,128,87,6,64,Insula antero-superior
2155,128,87,100,128,Subcallosal cortex
2156,128,87,127,128,Lateral ventricles superior
2157,128,87,94,128,Caudate
2158,128,87,71,128,Thalamus
2159,128,87,95,128,Retrosplenial cortex
2160,128,87,60,256,Genu of callosal body
2161,128,87,34,256,Corpus callosum forceps minor LH
2162,128,87,157,256,Corona radiata anterior RH
2163,128,87,101,256,Internal capsule anterior horn RH
2164,128,87,135,256,Superior corona radiata RH
2165,128,87,165,512,Corona radiata superior
2166,128,87,208,512,Corpus callosum genu superior
2167,128,87,130,512,Corpus callosum genu inferior
2168,128,87,22,512,Superior longitudinal fasciculus II LH
2169,128,87,483,512,Superior longitudinal fasciculus III anterior RH
2170,128,87,438,1024,Superior longitudinal fasciculus II middle RH
2171,128,87,324,1024,Corpus callosum genu LH
2172,128,87,1024,1024,Corpus callosum genu RH
2173,128,87,313,1024,Internal capsule anterior limb superior LH
2174,128,87,403,1024,Superior longitudinal fasciculus II anterior RH
2175,128,88,24,64,Descending occipital gyrus
2176,128,88,16,64,Fusiform gyrus posterior
2177,128,88,3,64,Calcarine cortex posterior
2178,128,88,42,64,Lateral occipital cortex
2179,128,88,29,64,Inferior occipital gyrus
2180,128,88,116,128,Occipital pole inferior
2181,128,88,103,128,Occipital pole superior
2182,128,88,13,128,Lateral occipital cortex superior
2183,128,88,108,128,Inferior occipital gyrus
2184,128,88,47,128,Inferior occipital sulcus
2185,128,88,107,256,Occipital pole middle
2186,128,88,240,256,Lateral occipital cortex inferior
2187,128,88,122,256,Occipital pole superior
2188,128,88,31,256,Superior occipital sulcus RH
2189,128,88,25,256,Occipital pole inferior
2190,128,88,109,512,Lunate sulcus RH
2191,128,88,232,512,Occipital pole lateral RH
2192,128,88,179,512,Occipital pole lateral LH
2193,128,88,278,512,Middle occipital sulcus LH
2194,128,88,134,512,Lateral occipital cortex posterior LH
2195,128,88,102,1024,Occipital pole superior LH
2196,128,88,794,1024,Lunate sulcus inferior LH
2197,128,88,350,1024,Occipital pole lateral LH
2198,128,88,155,1024,Occipital pole RH
2199,128,88,611,1024,Lunate sulcus superior LH
2200,128,89,43,64,Callosomarginal sulcus
2201,128,89,18,64,Precuneus superior
2202,128,89,27,64,Superior parietal lobule posterior
2203,128,89,54,64,Precuneus anterior
2204,128,89,57,64,Superior parietal lobule
2205,128,89,38,128,Superior precentral and postcentral sulci posterior
2206,128,89,16,128,Precuneus superior
2207,128,89,86,128,Cerebrospinal fluid (between parietal lobe and skull)
2208,128,89,92,128,Precuneus anterior
2209,128,89,125,128,Postcentral gyrus middle
2210,128,89,208,256,Superior parietal lobule middle
2211,128,89,46,256,Postcentral sulcus superior RH
2212,128,89,19,256,Dorsal visual stream superior
2213,128,89,65,256,Precuneus anterior
2214,128,89,87,256,Central and postcentral sulci mid-superior
2215,128,89,163,512,Superior longitudinal fasciculus I posterior LH
2216,128,89,374,512,Superior parietal sulcus superior 
2217,128,89,258,512,Superior parietal lobule LH
2218,128,89,219,512,Superior parietal lobule medial RH
2219,128,89,436,512,Precuneus antero-superior
2220,128,89,331,1024,Superior parietal lobule anterior RH
2221,128,89,954,1024,Superior parietal lobule posterior
2222,128,89,336,1024,Precuneus superior RH
2223,128,89,651,1024,Superior parietal lobule antero-superior LH
2224,128,89,860,1024,Precuneus antero-superior LH
2225,128,90,1,64,Superior frontal sulcus
2226,128,90,62,64,Superior frontal gyrus
2227,128,90,58,64,Middle frontal gyrus anterior
2228,128,90,51,64,Middle frontal gyrus
2229,128,90,23,64,Anterior Cingulate Cortex
2230,128,90,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
2231,128,90,101,128,"Superior frontal sulcus anterior, LH"
2232,128,90,58,128,Dorsomedial prefrontal cortex anteromedial
2233,128,90,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
2234,128,90,14,128,Lateral frontal pole
2235,128,90,214,256,Middle frontal gyrus anterior
2236,128,90,76,256,Superior frontal gyrus posterior
2237,128,90,248,256,Superior frontal sulcus RH
2238,128,90,54,256,Superior frontal sulcus anterior RH
2239,128,90,61,256,Frontal pole superior
2240,128,90,174,512,Superior frontal gyrus anterior
2241,128,90,43,512,Superior frontal gyrus superior RH
2242,128,90,24,512,Dorsomedial prefrontal cortex antero-superior LH
2243,128,90,185,512,Middle frontal sulcus anterior LH
2244,128,90,115,512,Middle frontal gyrus anterior RH
2245,128,90,631,1024,Superior frontal gyrus antero-superior
2246,128,90,699,1024,Superior frontal gyrus anterior
2247,128,90,581,1024,Superior frontal gyrus middle RH
2248,128,90,765,1024,Superior frontal gyrus anterior LH
2249,128,90,856,1024,Superior frontal sulcus anterior LH
2250,128,91,55,64,Lingual gyrus
2251,128,91,2,64,Fusiform gyrus
2252,128,91,22,64,Superior fornix and isthmus
2253,128,91,31,64,Calcarine sulcus anterior
2254,128,91,53,64,Parieto-occipital sulcus anterior
2255,128,91,45,128,Calcarine sulcus anterior
2256,128,91,12,128,Lingual gyrus posterior
2257,128,91,41,128,Fusiform gyrus anterior
2258,128,91,82,128,Cerebellum IV and V
2259,128,91,85,128,Calcarine cortex anterior
2260,128,91,49,256,Lingual gyrus mid-anterior
