,dimension,component,identified,overlap_against,label
23827,1024,954,57,64,Superior parietal lobule
23828,1024,954,27,64,Superior parietal lobule posterior
23829,1024,954,43,64,Callosomarginal sulcus
23830,1024,954,16,128,Precuneus superior
23831,1024,954,92,128,Precuneus anterior
23832,1024,954,50,128,"Superior parietal lobule, posterior"
23833,1024,954,86,128,Cerebrospinal fluid (between parietal lobe and skull)
23834,1024,954,77,128,Superior parietal sulcus
23835,1024,954,189,256,Superior parietal lobule anterior
23836,1024,954,256,256,Precuneus superior
23837,1024,954,52,256,Cerebrospinal fluid (between parietal lobe and skull)
23838,1024,954,19,256,Superior parietal lobule
23839,1024,954,65,256,Precuneus anterior
23840,1024,954,131,512,Precuneus mid-superior LH
23841,1024,954,219,512,Superior parietal lobule medial RH
23842,1024,954,163,512,Superior longitudinal fasciculus I posterior LH
23843,1024,954,436,512,Precuneus antero-superior
23844,1024,954,497,512,Precuneus superior
23845,1024,954,336,1024,Precuneus superior RH
23846,1024,954,651,1024,Superior parietal lobule antero-superior LH
23847,1024,954,523,1024,Precuneus mid-superior RH
23848,1024,954,189,1024,Superior parietal lobule mid-posterior LH
23849,1024,954,618,1024,Superior parietal sulcus superior LH
23850,1024,955,54,64,Precuneus superior
23851,1024,955,18,64,Precuneus superior
23852,1024,955,28,64,Paracentral lobule
23853,1024,955,33,64,Superior parietal lobule anterior
23854,1024,955,44,64,Paracentral lobule superior
23855,1024,955,16,128,Precuneus superior
23856,1024,955,59,128,Inferior callosomarginal sulcus
23857,1024,955,60,128,Paracentral lobule
23858,1024,955,89,128,"Superior parietal lobule, anterior"
23859,1024,955,5,128,Superior precentral and postcentral sulci
23860,1024,955,52,256,Cerebrospinal fluid (between parietal lobe and skull)
23861,1024,955,123,256,Callosomarginal sulcus
23862,1024,955,137,256,Paracentral lobule posterior
23863,1024,955,219,256,Paracentral lobule
23864,1024,955,189,256,Superior parietal lobule anterior
23865,1024,955,143,512,Precuneus anterior
23866,1024,955,410,512,Callosomarginal sulcus superior
23867,1024,955,413,512,Precuneus RH
23868,1024,955,244,512,Precuneus antero-inferior
23869,1024,955,389,512,Callosomarginal sulcus mid-inferior
23870,1024,955,467,1024,Callosomarginal sulcus superior LH
23871,1024,955,970,1024,Callosomarginal sulcus superior
23872,1024,955,671,1024,Precuneus antero-superior
23873,1024,955,582,1024,Interhemispheric fissure precuneus
23874,1024,955,598,1024,Paracentral lobule postero-inferior RH
23875,1024,956,63,64,Central sulcus
23876,1024,956,49,64,Inferior frontal sulcus
23877,1024,956,40,64,Precentral gyrus superior
23878,1024,956,45,64,Heschl’s gyrus
23879,1024,956,12,64,Paracentral gyrus RH
23880,1024,956,15,128,Precentral gyrus inferior
23881,1024,956,84,128,Precentral gyrus superior
23882,1024,956,104,128,Inferior frontal sulcus posterior RH
23883,1024,956,112,128,Postcentral sulcus RH
23884,1024,956,109,128,Central operculum cortex
23885,1024,956,239,256,Precentral gyrus middle
23886,1024,956,100,256,Central sulcus middle
23887,1024,956,157,256,Anterior corona radiata RH
23888,1024,956,101,256,Internal capsule anterior horn RH
23889,1024,956,47,256,"Supramarginal gyrus anterior, RH"
23890,1024,956,437,512,Central sulcus inferior
23891,1024,956,132,512,Postcentral gyrus mid-inferior
23892,1024,956,313,512,Corticospinal tract middle RH
23893,1024,956,438,512,Central sulcus mid-inferior RH
23894,1024,956,61,512,Postcentral sulcus inferior RH
23895,1024,956,510,1024,Central sulcus mid-inferior RH
23896,1024,956,100,1024,Central sulcus inferior
23897,1024,956,997,1024,Subcentral gyrus posterior RH
23898,1024,956,376,1024,Precentral gyrus mid-inferior RH
23899,1024,956,516,1024,Superior longitudinal fasciculus III mid-anterior RH
23900,1024,957,30,64,Superior rostral gyrus
23901,1024,957,6,64,Antero-superior insula
23902,1024,957,23,64,Anterior Cingulate Cortex
23903,1024,957,25,64,Putamen
23904,1024,957,15,64,ventricles
23905,1024,957,87,128,Internal capsule
23906,1024,957,10,128,Ventral medial prefrontal cortex
23907,1024,957,107,128,Anterior insula
23908,1024,957,98,128,"Putamen, anterior"
23909,1024,957,117,128,"Ventromedial prefrontal cortex, anterior"
23910,1024,957,60,256,Genu of callosal body
23911,1024,957,37,256,Caudate nucleus
23912,1024,957,92,256,Frontomarginal gyrus
23913,1024,957,149,256,Rostral anterior cingulate cortex
23914,1024,957,66,256,Caudate inferior
23915,1024,957,130,512,Corpus callosum genu inferior
23916,1024,957,393,512,Suborbital sulcus
23917,1024,957,303,512,Anterior limb of internal capsule RH
23918,1024,957,329,512,Orbital H-shaped sulcus
23919,1024,957,406,512,Caudate nucleus 
23920,1024,957,459,1024,Forceps minor middle RH
23921,1024,957,486,1024,Corpus callosum genu inferior
23922,1024,957,1024,1024,Corpus callosum genu RH
23923,1024,957,356,1024,Orbital H-shaped sulcus RH
23924,1024,957,227,1024,Uncinate fasciculus anterior
23925,1024,958,45,64,Heschl’s gyrus
23926,1024,958,22,64,Superior fornix and isthmus
23927,1024,958,63,64,Central sulcus
23928,1024,958,43,64,Callosomarginal sulcus
23929,1024,958,50,64,Postcentral gyrus LH
23930,1024,958,127,128,"Lateral ventricles, superior"
23931,1024,958,49,128,"Insula center, and lateral fissure"
23932,1024,958,84,128,Precentral gyrus superior
23933,1024,958,105,128,"Cingulate sulcus, posterior"
23934,1024,958,54,128,Planum temporale LH
23935,1024,958,254,256,Superior longitudinal fasciculus I LH
23936,1024,958,5,256,Caudate superior
23937,1024,958,157,256,Anterior corona radiata RH
23938,1024,958,231,256,Posterior corona radiata LH
23939,1024,958,71,256,Isthmus of corpus callosum
23940,1024,958,25,512,Superior longitudinal fasciculus III anterior LH
23941,1024,958,323,512,Superior longitudinal fasciculus II posterior LH
23942,1024,958,202,512,Superior occipito-frontal fasciculus middle
23943,1024,958,377,512,Internal capsule middle LH
23944,1024,958,28,512,Corpus callosum isthmus anterior
23945,1024,958,658,1024,External capsule posterior superior LH
23946,1024,958,183,1024,Postcentral sulcus inferior medial LH
23947,1024,958,911,1024,Corticospinal tract LH
23948,1024,958,562,1024,Superior longitudinal fasciculus III middle LH
23949,1024,958,622,1024,Corpus callosum posterior body
23950,1024,959,29,64,Inferior occipital gyrus
23951,1024,959,9,64,Cerebellum Crus II
23952,1024,959,13,64,Superior occipital gyrus
23953,1024,959,55,64,Lingual gyrus
23954,1024,959,16,64,Posterior fusiform gyrus
23955,1024,959,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
23956,1024,959,28,128,Cerebellum VI superior
23957,1024,959,108,128,Inferior occipital gyrus
23958,1024,959,55,128,Cerebellum superior posterior fissure
23959,1024,959,96,128,Cerebellum Crus II
23960,1024,959,112,256,Fusiform gyrus posterior
23961,1024,959,91,256,Cerebellum Crus I superior
23962,1024,959,209,256,Cerebellum Crus I posterior LH
23963,1024,959,59,256,Fusiform gyrus LH
23964,1024,959,193,256,Lingual gyrus middle
23965,1024,959,363,512,Inferior occipital gyrus posterior LH
23966,1024,959,404,512,Cerebellum Crus I posterior
23967,1024,959,284,512,Cerebellum VI superior lateral
23968,1024,959,317,512,Cerebellum horizontal fissure medial
23969,1024,959,52,512,Lingual gyrus posterior
23970,1024,959,503,1024,Fusiform gyrus posterior LH
23971,1024,959,552,1024,Cerebellum Crus I LH
23972,1024,959,752,1024,Occipital pole inferior LH
23973,1024,959,690,1024,Cerebellum superior posterior fissure central
23974,1024,959,665,1024,Lingual gyrus posterior LH
23975,1024,960,12,64,Paracentral gyrus RH
23976,1024,960,44,64,Paracentral lobule superior
23977,1024,960,10,64,Superior parts of Postcentral and Precentral gyri
23978,1024,960,33,64,Superior parietal lobule anterior
23979,1024,960,63,64,Central sulcus
23980,1024,960,18,128,Postcentral gyrus RH
23981,1024,960,38,128,Superior precentral and postcentral gyri [same as 5]
23982,1024,960,20,128,Cerebrospinal fluid (superior of Central sulcus)
23983,1024,960,70,128,Cerebrospinal fluid (between central sulcus and skull)
23984,1024,960,84,128,Precentral gyrus superior
23985,1024,960,87,256,Superior parts of central and postcentral sulci
23986,1024,960,51,256,"Central sulcus superior, RH"
23987,1024,960,243,256,Postcentral sulcus middle RH
23988,1024,960,114,256,Precentral gyrus medial superior
23989,1024,960,152,256,Precentral gyrus superior
23990,1024,960,176,512,Superior parts of central and postcentral sulci 
23991,1024,960,502,512,Central sulcus mid-superior 
23992,1024,960,273,512,Central sulcus mid-superior RH
23993,1024,960,348,512,Central sulcus superior 
23994,1024,960,465,512,Cerebrospinal fluid (between postcentral sulcus and skull RH)
23995,1024,960,697,1024,Central sulcus mid-superior RH
23996,1024,960,609,1024,Central sulcus middle posterior RH
23997,1024,960,992,1024,Postcentral sulcus medial
23998,1024,960,44,1024,Cerebrospinal fluid (between precentral gyrus and skull)
23999,1024,960,505,1024,Precentral gyrus medial
24000,1024,961,18,64,Precuneus superior
24001,1024,961,28,64,Paracentral lobule
24002,1024,961,33,64,Superior parietal lobule anterior
24003,1024,961,10,64,Superior parts of Postcentral and Precentral gyri
24004,1024,961,57,64,Superior parietal lobule
24005,1024,961,70,128,Cerebrospinal fluid (between central sulcus and skull)
24006,1024,961,60,128,Paracentral lobule
24007,1024,961,5,128,Superior precentral and postcentral sulci
24008,1024,961,38,128,Superior precentral and postcentral gyri [same as 5]
24009,1024,961,86,128,Cerebrospinal fluid (between parietal lobe and skull)
24010,1024,961,137,256,Paracentral lobule posterior
24011,1024,961,3,256,Cerebrospinal fluid (between superior parietal lobule and skull)
24012,1024,961,198,256,Cerebrospinal fluid (between paracentral lobule and skull)
24013,1024,961,152,256,Precentral gyrus superior
24014,1024,961,189,256,Superior parietal lobule anterior
24015,1024,961,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
24016,1024,961,297,512,Postcentral sulcus superior
24017,1024,961,477,512,Cerebrospinal fluid (between superior parietal lobule and skull LH)
24018,1024,961,417,512,Paracentral lobule superior
24019,1024,961,139,512,Cerebrospinal fluid (between superior precentral gyrus and skull)
24020,1024,961,582,1024,Interhemispheric fissure precuneus
24021,1024,961,538,1024,Cerebrospinal fluid (between paracentral lobule and skull)
24022,1024,961,124,1024,Callosomarginal sulcus superior RH
24023,1024,961,660,1024,Postcentral gyrus superior LH
24024,1024,961,721,1024,Postcentral gyrus superior
24025,1024,962,43,64,Callosomarginal sulcus
24026,1024,962,54,64,Precuneus superior
24027,1024,962,34,64,Precentral gyrus medial
24028,1024,962,14,64,Mid-posterior cingulate gyrus
24029,1024,962,33,64,Superior parietal lobule anterior
24030,1024,962,59,128,Inferior callosomarginal sulcus
24031,1024,962,5,128,Superior precentral and postcentral sulci
24032,1024,962,102,128,Paracingulate gyrus postero-inferior
24033,1024,962,38,128,Superior precentral and postcentral gyri [same as 5]
24034,1024,962,43,128,"Postcentral gyrus superior, LH"
24035,1024,962,219,256,Paracentral lobule
24036,1024,962,114,256,Precentral gyrus medial superior
24037,1024,962,14,256,Mid-posterior cingulate cortex
24038,1024,962,65,256,Precuneus anterior
24039,1024,962,201,256,Cingulate sulcus posterior
24040,1024,962,410,512,Callosomarginal sulcus superior
24041,1024,962,102,512,Paracentral lobule inferior LH
24042,1024,962,389,512,Callosomarginal sulcus mid-inferior
24043,1024,962,229,512,Paracentral sulcus
24044,1024,962,417,512,Paracentral lobule superior
24045,1024,962,864,1024,Paracentral sulcus inferior
24046,1024,962,598,1024,Paracentral lobule postero-inferior RH
24047,1024,962,349,1024,Callosomarginal sulcus middle LH
24048,1024,962,650,1024,Paracentral lobule posterior 
24049,1024,962,244,1024,Paracentral lobule inferior
24050,1024,963,38,64,Intraparietal sulcus LH
24051,1024,963,52,64,Inferior frontal gyrus
24052,1024,963,17,64,Superior frontal gyrus medial
24053,1024,963,40,64,Precentral gyrus superior
24054,1024,963,61,64,Middle temporal gyrus
24055,1024,963,76,128,"Precentral sulcus inferior, LH"
24056,1024,963,83,128,"Precentral sulcus, superior"
24057,1024,963,101,128,"Superior frontal sulcus anterior, LH"
24058,1024,963,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
24059,1024,963,36,128,"Superior frontal gyrus, posterior"
24060,1024,963,171,256,"Precentral sulcus, inferior, LH"
24061,1024,963,221,256,Precentral sulcus superior LH
24062,1024,963,207,256,Posterior middle frontal gyrus
24063,1024,963,57,256,Inferior frontal gyrus LH
24064,1024,963,254,256,Superior longitudinal fasciculus I LH
24065,1024,963,169,512,Precentral gyrus middle LH
24066,1024,963,59,512,Precentral sulcus mid-inferior LH
24067,1024,963,57,512,Superior longitudinal fasciculus I anterior LH
24068,1024,963,201,512,Precentral sulcus mid-superior LH
24069,1024,963,221,512,Inferior frontal sulcus posterior LH
24070,1024,963,831,1024,Middle frontal gyrus postero-superior LH
24071,1024,963,888,1024,Precentral gyrus middle LH
24072,1024,963,922,1024,Corticospinal tract precentral gyrus LH
24073,1024,963,734,1024,Middle frontal gyrus mid-posterior LH
24074,1024,963,348,1024,Precentral sulcus mid-inferior LH
24075,1024,964,5,64,Dorsal Parieto-occipital sulcus
24076,1024,964,14,64,Mid-posterior cingulate gyrus
24077,1024,964,54,64,Precuneus superior
24078,1024,964,23,64,Anterior Cingulate Cortex
24079,1024,964,1,64,Superior frontal sulcus
24080,1024,964,6,128,Lower posterior cingulate cortex
24081,1024,964,63,128,"Posterior cingulate cortex, superior"
24082,1024,964,59,128,Inferior callosomarginal sulcus
24083,1024,964,87,128,Internal capsule
24084,1024,964,84,128,Precentral gyrus superior
24085,1024,964,205,256,"Pericallosal sulcus, middle"
24086,1024,964,247,256,"Superior longitudinal fasciculus I posterior, RH"
24087,1024,964,188,256,Posterior cingulate cortex
24088,1024,964,90,256,Dorsal posterior cingulate cortex
24089,1024,964,157,256,Anterior corona radiata RH
24090,1024,964,499,512,Callosomarginal sulcus inferior
24091,1024,964,191,512,Cingulum middle
24092,1024,964,336,512,Posterior cingulate cortex anterior
24093,1024,964,37,512,Superior longitudinal fasciculus II middle RH
24094,1024,964,358,512,Subparietal sulcus RH
24095,1024,964,775,1024,Callosomarginal sulcus inferior RH
24096,1024,964,398,1024,Cingulate sulcus posterior
24097,1024,964,749,1024,Callosomarginal sulcus inferior LH
24098,1024,964,969,1024,Cingulum mid-posterior LH
24099,1024,964,622,1024,Corpus callosum posterior body
24100,1024,965,33,64,Superior parietal lobule anterior
24101,1024,965,44,64,Paracentral lobule superior
24102,1024,965,43,64,Callosomarginal sulcus
24103,1024,965,18,64,Precuneus superior
24104,1024,965,54,64,Precuneus superior
24105,1024,965,60,128,Paracentral lobule
24106,1024,965,38,128,Superior precentral and postcentral gyri [same as 5]
24107,1024,965,16,128,Precuneus superior
24108,1024,965,70,128,Cerebrospinal fluid (between central sulcus and skull)
24109,1024,965,89,128,"Superior parietal lobule, anterior"
24110,1024,965,87,256,Superior parts of central and postcentral sulci
24111,1024,965,142,256,Superior parts of central and postcentral sulci
24112,1024,965,152,256,Precentral gyrus superior
24113,1024,965,123,256,Callosomarginal sulcus
24114,1024,965,52,256,Cerebrospinal fluid (between parietal lobe and skull)
24115,1024,965,410,512,Callosomarginal sulcus superior
24116,1024,965,348,512,Central sulcus superior 
24117,1024,965,229,512,Paracentral sulcus
24118,1024,965,176,512,Superior parts of central and postcentral sulci 
24119,1024,965,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
24120,1024,965,660,1024,Postcentral gyrus superior LH
24121,1024,965,651,1024,Superior parietal lobule antero-superior LH
24122,1024,965,970,1024,Callosomarginal sulcus superior
24123,1024,965,992,1024,Postcentral sulcus medial
24124,1024,965,650,1024,Paracentral lobule posterior 
24125,1024,966,34,64,Precentral gyrus medial
24126,1024,966,62,64,Superior frontal gyrus
24127,1024,966,26,64,Mid-anterior Cingulate cortex
24128,1024,966,40,64,Precentral gyrus superior
24129,1024,966,1,64,Superior frontal sulcus
24130,1024,966,40,128,"Paracingulate gyrus, middle"
24131,1024,966,1,128,"Middle frontal gyrus lateral, LH"
24132,1024,966,76,128,"Precentral sulcus inferior, LH"
24133,1024,966,19,128,Mid-anterior cingulate cortex
24134,1024,966,102,128,Paracingulate gyrus postero-inferior
24135,1024,966,40,256,"Paracingulate gyrus, posterior"
24136,1024,966,221,256,Precentral sulcus superior LH
24137,1024,966,17,256,"Medial frontal cortex, posterior"
24138,1024,966,76,256,Superior frontal gyrus posterior
24139,1024,966,99,256,Precentral gyrus superior
24140,1024,966,355,512,Paracingulate sulcus posterior
24141,1024,966,19,512,Paracingulate sulcus LH
24142,1024,966,367,512,Paracingulate sulcus mid-posterior
24143,1024,966,47,512,Paracingulate sulcus posterior RH
24144,1024,966,299,512,Superior frontal gyrus medial middle
24145,1024,966,7,1024,Paracingulate gyrus posterior
24146,1024,966,318,1024,Superior frontal gyrus medial middle
24147,1024,966,585,1024,Superior frontal gyrus medial mid-posterior LH
24148,1024,966,572,1024,Paracingulate gyrus mid-posterior LH
24149,1024,966,156,1024,Cingulate sulcus mid-anterior LH
24150,1024,967,15,64,ventricles
24151,1024,967,47,64,Thalamus
24152,1024,967,64,64,Caudate
24153,1024,967,35,64,Lingual gyrus anterior
24154,1024,967,25,64,Putamen
24155,1024,967,94,128,Caudate
24156,1024,967,95,128,Retrosplenial cortex
24157,1024,967,97,128,Thalamus and globus pallidus
24158,1024,967,100,128,Caudate ventral
24159,1024,967,127,128,"Lateral ventricles, superior"
24160,1024,967,133,256,"Thalamus, medial"
24161,1024,967,228,256,Thalamus
24162,1024,967,111,256,Retrosplenial cortex
24163,1024,967,206,256,Thalamus ventral
24164,1024,967,37,256,Caudate nucleus
24165,1024,967,464,512,Anterior horn of lateral ventricles
24166,1024,967,298,512,Thalamus middle 
24167,1024,967,421,512,Thalamus medial
24168,1024,967,194,512,Cerebrospinal fluid (between superior cerebellum and limbic lobe)
24169,1024,967,11,512,Midbrain superior
24170,1024,967,317,1024,Optic chiasm
24171,1024,967,145,1024,Anterior commissure
24172,1024,967,168,1024,Fornix body
24173,1024,967,519,1024,Third ventricle anterior
24174,1024,967,917,1024,Fornix middle body
24175,1024,968,23,64,Anterior Cingulate Cortex
24176,1024,968,14,64,Mid-posterior cingulate gyrus
24177,1024,968,26,64,Mid-anterior Cingulate cortex
24178,1024,968,15,64,ventricles
24179,1024,968,43,64,Callosomarginal sulcus
24180,1024,968,105,128,"Cingulate sulcus, posterior"
24181,1024,968,63,128,"Posterior cingulate cortex, superior"
24182,1024,968,127,128,"Lateral ventricles, superior"
24183,1024,968,87,128,Internal capsule
24184,1024,968,59,128,Inferior callosomarginal sulcus
24185,1024,968,7,256,"Lateral ventricles, anterior horns"
24186,1024,968,14,256,Mid-posterior cingulate cortex
24187,1024,968,71,256,Isthmus of corpus callosum
24188,1024,968,90,256,Dorsal posterior cingulate cortex
24189,1024,968,103,256,"Lateral ventricles, middle"
24190,1024,968,408,512,Callosal sulcus mid-posterior
24191,1024,968,30,512,Cingulate gyrus middle inferior
24192,1024,968,170,512,Callosal sulcus posterior
24193,1024,968,161,512,Cingulate gyrus mid-posterior 
24194,1024,968,191,512,Cingulum middle
24195,1024,968,947,1024,Callosal sulcus posterior
24196,1024,968,161,1024,Cingulate cortex mid-posterior
24197,1024,968,166,1024,Callosal sulcus middle
24198,1024,968,220,1024,Posterior horns of lateral ventricles
24199,1024,968,964,1024,Cingulum mid-posterior
24200,1024,969,5,64,Dorsal Parieto-occipital sulcus
24201,1024,969,4,64,Posterior Cingulate cortex
24202,1024,969,43,64,Callosomarginal sulcus
24203,1024,969,54,64,Precuneus superior
24204,1024,969,1,64,Superior frontal sulcus
24205,1024,969,63,128,"Posterior cingulate cortex, superior"
24206,1024,969,33,128,Posterior cingulate cortex
24207,1024,969,105,128,"Cingulate sulcus, posterior"
24208,1024,969,87,128,Internal capsule
24209,1024,969,52,128,Inferior precuneus
24210,1024,969,90,256,Dorsal posterior cingulate cortex
24211,1024,969,231,256,Posterior corona radiata LH
24212,1024,969,71,256,Isthmus of corpus callosum
24213,1024,969,178,256,Posterior cingulate
24214,1024,969,205,256,"Pericallosal sulcus, middle"
24215,1024,969,142,512,Posterior cingulate cortex LH
24216,1024,969,80,512,Posterior corona radiata LH
24217,1024,969,22,512,Superior longitudinal fasciculus II LH
24218,1024,969,496,512,Corpus callosum isthmus posterior
24219,1024,969,28,512,Corpus callosum isthmus anterior
24220,1024,969,546,1024,Cingulum posterior
24221,1024,969,900,1024,Superior longitudinal fasciculus II mid-posterior LH
24222,1024,969,515,1024,Subparietal sulcus LH
24223,1024,969,964,1024,Cingulum mid-posterior
24224,1024,969,745,1024,Subparietal sulcus anterior LH
24225,1024,970,28,64,Paracentral lobule
24226,1024,970,33,64,Superior parietal lobule anterior
24227,1024,970,18,64,Precuneus superior
24228,1024,970,12,64,Paracentral gyrus RH
24229,1024,970,54,64,Precuneus superior
24230,1024,970,59,128,Inferior callosomarginal sulcus
24231,1024,970,5,128,Superior precentral and postcentral sulci
24232,1024,970,89,128,"Superior parietal lobule, anterior"
24233,1024,970,38,128,Superior precentral and postcentral gyri [same as 5]
24234,1024,970,16,128,Precuneus superior
24235,1024,970,137,256,Paracentral lobule posterior
24236,1024,970,65,256,Precuneus anterior
24237,1024,970,87,256,Superior parts of central and postcentral sulci
24238,1024,970,219,256,Paracentral lobule
24239,1024,970,189,256,Superior parietal lobule anterior
24240,1024,970,108,512,Callosomarginal sulcus middle
24241,1024,970,297,512,Postcentral sulcus superior
24242,1024,970,143,512,Precuneus anterior
24243,1024,970,436,512,Precuneus antero-superior
24244,1024,970,374,512,Superior parietal sulcus superior 
24245,1024,970,955,1024,Callosomarginal sulcus mid-superior
24246,1024,970,965,1024,Paracentral lobule posterior LH
24247,1024,970,124,1024,Callosomarginal sulcus superior RH
24248,1024,970,598,1024,Paracentral lobule postero-inferior RH
24249,1024,970,650,1024,Paracentral lobule posterior 
24250,1024,971,63,64,Central sulcus
24251,1024,971,50,64,Postcentral gyrus LH
24252,1024,971,38,64,Intraparietal sulcus LH
24253,1024,971,45,64,Heschl’s gyrus
24254,1024,971,49,64,Inferior frontal sulcus
24255,1024,971,84,128,Precentral gyrus superior
24256,1024,971,48,128,"Postcentral sulcus inferior, LH"
24257,1024,971,43,128,"Postcentral gyrus superior, LH"
24258,1024,971,74,128,"Postcentral sulcus, superior"
24259,1024,971,76,128,"Precentral sulcus inferior, LH"
24260,1024,971,100,256,Central sulcus middle
24261,1024,971,250,256,Superior longitudinal fasciculus II LH
24262,1024,971,83,256,Central sulcus inferior
24263,1024,971,23,256,Postcentral gyrus LH
24264,1024,971,30,256,"Postcentral sulcus superior, LH"
24265,1024,971,459,512,Central sulcus LH
24266,1024,971,437,512,Central sulcus inferior
24267,1024,971,306,512,Central sulcus middle LH
24268,1024,971,323,512,Superior longitudinal fasciculus II posterior LH
24269,1024,971,132,512,Postcentral gyrus mid-inferior
24270,1024,971,237,1024,Central sulcus inferior LH
24271,1024,971,436,1024,Precentral gyrus middle posterior LH
24272,1024,971,183,1024,Postcentral sulcus inferior medial LH
24273,1024,971,78,1024,Central sulcus mid-superior LH
24274,1024,971,268,1024,Postcentral gyrus mid-inferior lateral LH
24275,1024,972,61,64,Middle temporal gyrus
24276,1024,972,42,64,Lateral occipital cortex
24277,1024,972,59,64,Angular gyrus
24278,1024,972,16,64,Posterior fusiform gyrus
24279,1024,972,8,64,Planum temporale
24280,1024,972,25,128,"Lateral occipital cortex, inferior"
24281,1024,972,34,128,"Inferior temporal gyrus, posterior"
24282,1024,972,110,128,"Inferior parietal lobule, LH"
24283,1024,972,65,128,Ventrolateral fusiform gyrus
24284,1024,972,80,128,Superior temporal sulcus LH
24285,1024,972,108,256,Middle temporal gyrus posterior
24286,1024,972,212,256,Inferior temporal sulcus posterior LH
24287,1024,972,127,256,"Angular gyrus posterior, LH"
24288,1024,972,160,256,Superior temporal sulcus posterior LH
24289,1024,972,113,256,Lateral occipital cortex anterior
24290,1024,972,243,512,Middle temporal gyrus posterior LH
24291,1024,972,8,512,Angular gyrus inferior LH
24292,1024,972,411,512,Angular gyrus antero-inferior LH
24293,1024,972,138,512,Superior temporal sulcus posterior LH
24294,1024,972,337,512,Superior temporal gyrus posterior LH
24295,1024,972,545,1024,Angular sulcus anterior LH
24296,1024,972,173,1024,Lateral occipital cortex anterior LH
24297,1024,972,885,1024,Middle temporal gyrus posterior inferior LH
24298,1024,972,978,1024,Middle temporal gyrus mid-posterior LH
24299,1024,972,713,1024,Superior temporal sulcus postero-superior LH
24300,1024,973,23,64,Anterior Cingulate Cortex
24301,1024,973,64,64,Caudate
24302,1024,973,39,64,Dorsomedial Prefrontal cortex antero-caudal
24303,1024,973,15,64,ventricles
24304,1024,973,6,64,Antero-superior insula
24305,1024,973,117,128,"Ventromedial prefrontal cortex, anterior"
24306,1024,973,100,128,Caudate ventral
24307,1024,973,69,128,Anterior cingulate cortex
24308,1024,973,87,128,Internal capsule
24309,1024,973,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
24310,1024,973,131,256,Suborbital cortex medial
24311,1024,973,43,256,Ventromedial frontal cortex
24312,1024,973,32,256,Anterior cingulate cortex
24313,1024,973,66,256,Caudate inferior
24314,1024,973,60,256,Genu of callosal body
24315,1024,973,393,512,Suborbital sulcus
24316,1024,973,197,512,Corpus callosum genu
24317,1024,973,476,512,Ventromedial prefrontal cortex posterior
24318,1024,973,287,512,Ventromedial prefrontal cortex LH
24319,1024,973,445,512,Forceps minor RH
24320,1024,973,666,1024,Ventromedial prefrontal cortex
24321,1024,973,820,1024,Suborbital sulcus LH
24322,1024,973,134,1024,Subgenual cortex
24323,1024,973,106,1024,Inferior rostral gyrus RH
24324,1024,973,235,1024,Anterior cingulate cortex inferior LH
24325,1024,974,51,64,Middle frontal gyrus
24326,1024,974,17,64,Superior frontal gyrus medial
24327,1024,974,57,64,Superior parietal lobule
24328,1024,974,10,64,Superior parts of Postcentral and Precentral gyri
24329,1024,974,1,64,Superior frontal sulcus
24330,1024,974,83,128,"Precentral sulcus, superior"
24331,1024,974,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
24332,1024,974,106,128,"Middle frontal gyrus, RH"
24333,1024,974,104,128,Inferior frontal sulcus posterior RH
24334,1024,974,29,128,"Angular gyrus anterior, RH"
24335,1024,974,129,256,"Precentral sulcus, RH"
24336,1024,974,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
24337,1024,974,68,256,"Superior frontal gyrus posterior, LH"
24338,1024,974,67,256,Middle frontal gyrus posterior RH
24339,1024,974,192,256,Middle frontal gyrus posterior RH
24340,1024,974,512,512,Precentral sulcus superior RH
24341,1024,974,213,512,Precentral sulcus mid-superior RH
24342,1024,974,245,512,Cerebrospinal fluid (between middle frontal gyrus and skull RH)
24343,1024,974,500,512,Superior frontal sulcus posterior RH
24344,1024,974,65,512,Precentral gyrus mid-superior 
24345,1024,974,265,1024,Precentral sulcus mid-superior RH
24346,1024,974,140,1024,Precentral sulcus superior RH
24347,1024,974,412,1024,Superior frontal gyrus posterior lateral RH
24348,1024,974,299,1024,Middle frontal gyrus mid-posterior superior RH
24349,1024,974,337,1024,Superior frontal sulcus posterior RH
24350,1024,975,25,64,Putamen
24351,1024,975,47,64,Thalamus
24352,1024,975,15,64,ventricles
24353,1024,975,6,64,Antero-superior insula
24354,1024,975,22,64,Superior fornix and isthmus
24355,1024,975,124,128,"Putamen, posterior"
24356,1024,975,94,128,Caudate
24357,1024,975,97,128,Thalamus and globus pallidus
24358,1024,975,100,128,Caudate ventral
24359,1024,975,71,128,Thalamus
24360,1024,975,224,256,Putamen
24361,1024,975,105,256,Putamen anterior
24362,1024,975,72,256,Putamen
24363,1024,975,206,256,Thalamus ventral
24364,1024,975,37,256,Caudate nucleus
24365,1024,975,308,512,Globus pallidus
24366,1024,975,468,512,Putamen RH
24367,1024,975,332,512,Putamen anterior 
