,dimension,component,identified,overlap_against,label
4827,256,194,46,64,Occipital pole
4828,256,194,13,64,Superior occipital gyrus
4829,256,194,16,64,Posterior fusiform gyrus
4830,256,194,25,128,"Lateral occipital cortex, inferior"
4831,256,194,103,128,"Occipital pole, superior"
4832,256,194,88,128,Lunate sulcus
4833,256,194,3,128,Superior occipital gyrus
4834,256,194,108,128,Inferior occipital gyrus
4835,256,194,31,256,Superior occipital sulcus RH
4836,256,194,8,256,"Lateral occipital cortex, LH"
4837,256,194,113,256,Lateral occipital cortex anterior
4838,256,194,120,256,Lateral occipital cortex superior
4839,256,194,84,256,"Superior occipital sulcus, inferior"
4840,256,194,134,512,Lateral occipital cortex posterior LH
4841,256,194,315,512,Lateral occipital cortex superior RH
4842,256,194,369,512,Middle occipital sulcus RH
4843,256,194,238,512,Lateral occipital cortex superior LH
4844,256,194,172,512,Superior occipital gyrus LH
4845,256,194,608,1024,Lateral occipital cortex posterior LH
4846,256,194,473,1024,Lateral occipital cortex posterior RH
4847,256,194,763,1024,Lateral occipital cortex middle RH
4848,256,194,284,1024,Occipital pole lateral RH
4849,256,194,894,1024,Lateral occipital cortex middle LH
4850,256,195,31,64,Calcarine sulcus anterior
4851,256,195,4,64,Posterior Cingulate cortex
4852,256,195,53,64,Parieto occipital sulcus anterior
4853,256,195,60,64,Cuneus
4854,256,195,3,64,Calcarine cortex posterior
4855,256,195,12,128,Lingual gyrus posterior
4856,256,195,52,128,Inferior precuneus
4857,256,195,91,128,Lingual gyrus
4858,256,195,61,128,Parieto-occipital sulcus anterior
4859,256,195,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
4860,256,195,102,256,Ventral posterior cingulate cortex
4861,256,195,62,256,"Lingual gyrus, middle"
4862,256,195,222,256,Calcarine sulcus anterior
4863,256,195,78,256,Mid-posterior lingual gyrus
4864,256,195,88,256,Cuneus inferior
4865,256,195,364,512,Lingual gyrus inferior
4866,256,195,248,512,Posterior cingulate cortex inferior
4867,256,195,250,512,Retrosplenial cortex superior
4868,256,195,52,512,Lingual gyrus posterior
4869,256,195,435,512,Cuneus anterior
4870,256,195,117,1024,Lingual gyrus mid-posterior RH
4871,256,195,390,1024,Posterior cingulate cortex postero-inferior
4872,256,195,197,1024,Cuneus anterior LH
4873,256,195,404,1024,Cerebrospinal fluid (between lingual gyrus and cerebellum)
4874,256,195,801,1024,Calcarine sulcus anterior
4875,256,196,51,64,Middle frontal gyrus
4876,256,196,10,64,Superior parts of Postcentral and Precentral gyri
4877,256,196,57,64,Superior parietal lobule
4878,256,196,17,64,Superior frontal gyrus medial
4879,256,196,1,64,Superior frontal sulcus
4880,256,196,83,128,"Precentral sulcus, superior"
4881,256,196,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
4882,256,196,125,128,"Postcentral gyrus, middle"
4883,256,196,106,128,"Middle frontal gyrus, RH"
4884,256,196,20,128,Cerebrospinal fluid (superior of Central sulcus)
4885,256,196,99,256,Precentral gyrus superior
4886,256,196,68,256,"Superior frontal gyrus posterior, LH"
4887,256,196,207,256,Posterior middle frontal gyrus
4888,256,196,129,256,"Precentral sulcus, RH"
4889,256,196,221,256,Precentral sulcus superior LH
4890,256,196,512,512,Precentral sulcus superior RH
4891,256,196,201,512,Precentral sulcus mid-superior LH
4892,256,196,65,512,Precentral gyrus mid-superior 
4893,256,196,95,512,Superior frontal gyrus posterior LH
4894,256,196,162,512,Superior frontal sulcus posterior LH
4895,256,196,162,1024,Superior frontal gyrus mid-posterior lateral RH
4896,256,196,974,1024,Middle frontal gyrus posterior superior RH
4897,256,196,163,1024,Precentral sulcus superior medial LH
4898,256,196,337,1024,Superior frontal sulcus posterior RH
4899,256,196,265,1024,Precentral sulcus mid-superior RH
4900,256,197,5,64,Dorsal Parieto-occipital sulcus
4901,256,197,13,64,Superior occipital gyrus
4902,256,197,56,64,Superior occipital sulcus
4903,256,197,18,64,Precuneus superior
4904,256,197,27,64,Superior parietal lobule posterior
4905,256,197,118,128,Parieto-occipital sulcus antero-superior
4906,256,197,78,128,Cuneus superior
4907,256,197,8,128,Parieto-occipital sulcus central
4908,256,197,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
4909,256,197,73,128,Superior occipital sulcus
4910,256,197,216,256,Parieto-occipital sulcus superior
4911,256,197,6,256,"Cuneus, anterior"
4912,256,197,24,256,"Parieto-occipital sulcus, superior"
4913,256,197,184,256,Cuneus superior
4914,256,197,153,256,Cerebrospinal fluid (between parieto-occipital sulcus and skull)
4915,256,197,87,512,Parieto-occipital sulcus posterior lateral
4916,256,197,217,512,Parieto-occipital sulcus postero-superior 
4917,256,197,301,512,Parieto-occipital sulcus middle inferior LH
4918,256,197,453,512,Superior occipital gyrus superior RH
4919,256,197,159,512,Parieto-occipital sulcus middle superior LH
4920,256,197,267,1024,Parieto-occipital sulcus posterior
4921,256,197,368,1024,Superior occipital gyrus superior LH
4922,256,197,914,1024,Cuneus antero-superior RH
4923,256,197,434,1024,Parieto-occipital sulcus mid-superior
4924,256,197,296,1024,Parieto-occipital sulcus superior
4925,256,198,28,64,Paracentral lobule
4926,256,198,10,64,Superior parts of Postcentral and Precentral gyri
4927,256,198,34,64,Precentral gyrus medial
4928,256,198,18,64,Precuneus superior
4929,256,198,12,64,Paracentral gyrus RH
4930,256,198,20,128,Cerebrospinal fluid (superior of Central sulcus)
4931,256,198,38,128,Superior precentral and postcentral gyri [same as 5]
4932,256,198,5,128,Superior precentral and postcentral sulci
4933,256,198,60,128,Paracentral lobule
4934,256,198,16,128,Precuneus superior
4935,256,198,152,256,Precentral gyrus superior
4936,256,198,142,256,Superior parts of central and postcentral sulci
4937,256,198,180,256,Cerebrospinal fluid (between precentral gyrus superior and skull)
4938,256,198,137,256,Paracentral lobule posterior
4939,256,198,52,256,Cerebrospinal fluid (between parietal lobe and skull)
4940,256,198,428,512,Cerebrospinal fluid (between postcentral gyrus and skull)
4941,256,198,398,512,Cerebrospinal fluid (between callosomarginal sulcus and skull RH)
4942,256,198,42,512,Cerebrospinal fluid (between interhemispheric fissure and superior frontal gyrus superio )
4943,256,198,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
4944,256,198,275,512,Cerebrospinal fluid (between superior frontal gyrus superior and skull)
4945,256,198,326,1024,Precentral gyrus superior
4946,256,198,721,1024,Postcentral gyrus superior
4947,256,198,79,1024,Cerebrospinal fluid (between Central sulcus and skull)
4948,256,198,241,1024,Cerebrospinal fluid (between Precentral sulcus and skull)
4949,256,198,953,1024,Interhemispheric fissure superior
4950,256,199,15,64,ventricles
4951,256,199,64,64,Caudate
4952,256,199,45,64,Heschl’s gyrus
4953,256,199,47,64,Thalamus
4954,256,199,26,64,Mid-anterior Cingulate cortex
4955,256,199,98,128,"Putamen, anterior"
4956,256,199,94,128,Caudate
4957,256,199,49,128,"Insula center, and lateral fissure"
4958,256,199,127,128,"Lateral ventricles, superior"
4959,256,199,15,128,Precentral gyrus inferior
4960,256,199,224,256,Putamen
4961,256,199,158,256,Thalamus lateral
4962,256,199,58,256,Caudate superior
4963,256,199,53,256,Caudate
4964,256,199,101,256,Internal capsule anterior horn RH
4965,256,199,111,512,Putamen LH
4966,256,199,377,512,Internal capsule middle LH
4967,256,199,468,512,Putamen RH
4968,256,199,13,512,Posterior insula dorsal medial
4969,256,199,72,512,Globus pallidus RH
4970,256,199,629,1024,Putamen and globus pallidus anterior LH
4971,256,199,712,1024,Caudate antero-superior
4972,256,199,69,1024,Putamen superior RH
4973,256,199,399,1024,Internal capsule anterior limb superior
4974,256,199,886,1024,External capsule LH
4975,256,200,2,64,Fusiform gyrus
4976,256,200,35,64,Lingual gyrus anterior
4977,256,200,55,64,Lingual gyrus
4978,256,200,9,64,Cerebellum Crus II
4979,256,200,22,64,Superior fornix and isthmus
4980,256,200,82,128,Cerebellum IV and V
4981,256,200,27,128,Cerebellum VI anterior
4982,256,200,113,128,Cerebellum VI
4983,256,200,31,128,Parahippocampal gyrus
4984,256,200,91,128,Lingual gyrus
4985,256,200,96,256,Cerebellum IV
4986,256,200,173,256,Cerebellum VI anterior
4987,256,200,181,256,Cerebellum VI
4988,256,200,154,256,Cerebellum V
4989,256,200,211,256,Cerebellum VI RH
4990,256,200,492,512,Cerebellum IV superior
4991,256,200,209,512,Fourth ventricle
4992,256,200,164,512,Cerebellum IV inferior
4993,256,200,481,512,Cerebellum VI  LH
4994,256,200,81,512,Cerebellum V anterior
4995,256,200,647,1024,Cerebellum IV
4996,256,200,714,1024,Cerebellum V
4997,256,200,258,1024,Fluid between cerebellum and peduncle superior
4998,256,200,643,1024,Cerebrospinal fluid (between cerebellum and cerebellar peduncles)
4999,256,200,891,1024,Cerebellum V RH
5000,256,201,43,64,Callosomarginal sulcus
5001,256,201,28,64,Paracentral lobule
5002,256,201,26,64,Mid-anterior Cingulate cortex
5003,256,201,63,64,Central sulcus
5004,256,201,17,64,Superior frontal gyrus medial
5005,256,201,59,128,Inferior callosomarginal sulcus
5006,256,201,105,128,"Cingulate sulcus, posterior"
5007,256,201,60,128,Paracentral lobule
5008,256,201,84,128,Precentral gyrus superior
5009,256,201,43,128,"Postcentral gyrus superior, LH"
5010,256,201,17,256,"Medial frontal cortex, posterior"
5011,256,201,14,256,Mid-posterior cingulate cortex
5012,256,201,219,256,Paracentral lobule
5013,256,201,123,256,Callosomarginal sulcus
5014,256,201,207,256,Posterior middle frontal gyrus
5015,256,201,314,512,Cingulate sulcus posterior RH
5016,256,201,102,512,Paracentral lobule inferior LH
5017,256,201,493,512,Cingulate sulcus posterior LH
5018,256,201,103,512,Precentral sulcus medial
5019,256,201,90,512,Cingulate gyrus middle superior
5020,256,201,244,1024,Paracentral lobule inferior
5021,256,201,431,1024,Paracentral lobule inferior LH
5022,256,201,731,1024,Cingulate mid-posterior 
5023,256,201,919,1024,Cingulate sulcus posterior RH
5024,256,201,327,1024,Precentral sulcus medial inferior LH
5025,256,202,58,64,Middle frontal gyrus anterior
5026,256,202,49,64,Inferior frontal sulcus
5027,256,202,17,64,Superior frontal gyrus medial
5028,256,202,10,64,Superior parts of Postcentral and Precentral gyri
5029,256,202,37,64,Supramarginal gyrus
5030,256,202,106,128,"Middle frontal gyrus, RH"
5031,256,202,4,128,"Frontal pole lateral, RH"
5032,256,202,53,128,Inferior frontal sulcus RH
5033,256,202,104,128,Inferior frontal sulcus posterior RH
5034,256,202,2,128,Middle frontal gyrus anterior
5035,256,202,192,256,Middle frontal gyrus posterior RH
5036,256,202,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
5037,256,202,144,256,Inferior frontal sulcus RH
5038,256,202,2,256,"Middle frontal gyrus anterior, RH"
5039,256,202,4,256,"Inferior frontal sulcus, RH"
5040,256,202,49,512,Middle frontal gyrus posterior lateral RH
5041,256,202,157,512,Frontal pole lateral RH
5042,256,202,4,512,Middle frontal gyrus middle RH
5043,256,202,239,512,Pars triangularis RH
5044,256,202,205,512,Middle frontal gyrus anterior lateral RH
5045,256,202,4,1024,Cerebrospinal fluid (between middle frontal gyrus anterior and skull)
5046,256,202,776,1024,Middle frontal gyrus mid-anterior inferior RH
5047,256,202,118,1024,Inferior frontal gyrus posterior RH
5048,256,202,806,1024,Middle frontal gyrus mid-anterior superior RH
5049,256,202,66,1024,Middle frontal gyrus mid-anterior RH
5050,256,203,16,64,Posterior fusiform gyrus
5051,256,203,29,64,Inferior occipital gyrus
5052,256,203,3,64,Calcarine cortex posterior
5053,256,203,24,64,Descending occipital gyrus
5054,256,203,31,64,Calcarine sulcus anterior
5055,256,203,120,128,Fusiform gyrus
5056,256,203,47,128,Inferior occipital sulcus
5057,256,203,12,128,Lingual gyrus posterior
5058,256,203,108,128,Inferior occipital gyrus
5059,256,203,88,128,Lunate sulcus
5060,256,203,49,256,"Lingual gyrus, anterior"
5061,256,203,193,256,Lingual gyrus middle
5062,256,203,159,256,Inferior occipital sulcus
5063,256,203,28,256,Inferior occipital gyrus
5064,256,203,211,256,Cerebellum VI RH
5065,256,203,227,512,Collateral sulcus posterior RH
5066,256,203,180,512,Fusiform gyrus anterior RH
5067,256,203,265,512,Fusiform gyrus posterior RH
5068,256,203,370,512,Inferior occipital gyrus RH
5069,256,203,422,512,Fusiform gyrus anterior RH
5070,256,203,165,1024,Fusiform gyrus posterior RH
5071,256,203,591,1024,Occipitotemporal sulcus posterior RH
5072,256,203,549,1024,Collateral sulcus middle RH
5073,256,203,271,1024,Inferior occipital sulcus superior RH
5074,256,203,708,1024,Calcarine sulcus mid-anterior RH
5075,256,204,45,64,Heschl’s gyrus
5076,256,204,19,64,Planum polare
5077,256,204,7,64,Superior temporal sulcus with angular gyrus
5078,256,204,37,64,Supramarginal gyrus
5079,256,204,41,64,Postcentral gyrus inferior
5080,256,204,23,128,"Superior temporal gyrus, middle"
5081,256,204,109,128,Central operculum cortex
5082,256,204,99,128,Posterior insula ventral
5083,256,204,126,128,"Superior temporal sulcus posterior, RH"
5084,256,204,80,128,Superior temporal sulcus LH
5085,256,204,70,256,Parietal operculum
5086,256,204,48,256,Frontal opercula RH
5087,256,204,86,256,Heschl’s gyrus
5088,256,204,253,256,Superior temporal sulcus posterior RH
5089,256,204,186,256,Superior temporal sulcus RH
5090,256,204,405,512,Lateral fissure posterior limb RH
5091,256,204,252,512,Superior temporal gyrus superior RH
5092,256,204,462,512,Heschl’s gyrus RH
5093,256,204,183,512,Planum temporale
5094,256,204,402,512,Superior temporal gyrus middle LH
5095,256,204,257,1024,Heschl’s gyrus middle RH
5096,256,204,558,1024,Heschl’s gyrus medial RH
5097,256,204,539,1024,Heschl’s gyrus anterior lateral RH
5098,256,204,285,1024,Superior temporal gyrus middle RH
5099,256,204,16,1024,Subcentral gyrus RH
5100,256,205,23,64,Anterior Cingulate Cortex
5101,256,205,26,64,Mid-anterior Cingulate cortex
5102,256,205,14,64,Mid-posterior cingulate gyrus
5103,256,205,43,64,Callosomarginal sulcus
5104,256,205,54,64,Precuneus superior
5105,256,205,105,128,"Cingulate sulcus, posterior"
5106,256,205,63,128,"Posterior cingulate cortex, superior"
5107,256,205,76,128,"Precentral sulcus inferior, LH"
5108,256,205,127,128,"Lateral ventricles, superior"
5109,256,205,59,128,Inferior callosomarginal sulcus
5110,256,205,90,256,Dorsal posterior cingulate cortex
5111,256,205,14,256,Mid-posterior cingulate cortex
5112,256,205,13,256,Mid-anterior cingulate cortex
5113,256,205,7,256,"Lateral ventricles, anterior horns"
5114,256,205,207,256,Posterior middle frontal gyrus
5115,256,205,30,512,Cingulate gyrus middle inferior
5116,256,205,408,512,Callosal sulcus mid-posterior
5117,256,205,170,512,Callosal sulcus posterior
5118,256,205,161,512,Cingulate gyrus mid-posterior 
5119,256,205,191,512,Cingulum middle
5120,256,205,947,1024,Callosal sulcus posterior
5121,256,205,166,1024,Callosal sulcus middle
5122,256,205,161,1024,Cingulate cortex mid-posterior
5123,256,205,964,1024,Cingulum mid-posterior
5124,256,205,204,1024,Cingulate cortex mid-anterior
5125,256,206,22,64,Superior fornix and isthmus
5126,256,206,25,64,Putamen
5127,256,206,35,64,Lingual gyrus anterior
5128,256,206,64,64,Caudate
5129,256,206,15,64,ventricles
5130,256,206,57,128,Hippocampal fissure
5131,256,206,95,128,Retrosplenial cortex
5132,256,206,124,128,"Putamen, posterior"
5133,256,206,71,128,Thalamus
5134,256,206,98,128,"Putamen, anterior"
5135,256,206,41,256,Thalamus
5136,256,206,95,256,Posterior hippocampus
5137,256,206,125,256,Hippocampal fissure
5138,256,206,130,256,"Pons, superior"
5139,256,206,228,256,Thalamus
5140,256,206,11,512,Midbrain superior
5141,256,206,285,512,Cerebral peduncles
5142,256,206,224,512,Subthalamic nuclei
5143,256,206,484,512,Midbrain inferior
5144,256,206,298,512,Thalamus middle 
5145,256,206,262,1024,Midbrain superior
5146,256,206,50,1024,Thalamus inferior
5147,256,206,200,1024,Anterior thalamic radiation LH
5148,256,206,111,1024,Hippocampus posterior superior
5149,256,206,281,1024,Thalamus
5150,256,207,34,64,Precentral gyrus medial
5151,256,207,26,64,Mid-anterior Cingulate cortex
5152,256,207,43,64,Callosomarginal sulcus
5153,256,207,1,64,Superior frontal sulcus
5154,256,207,63,64,Central sulcus
5155,256,207,83,128,"Precentral sulcus, superior"
5156,256,207,102,128,Paracingulate gyrus postero-inferior
5157,256,207,19,128,Mid-anterior cingulate cortex
5158,256,207,36,128,"Superior frontal gyrus, posterior"
5159,256,207,84,128,Precentral gyrus superior
5160,256,207,196,256,Superior frontal gyrus posterior RH
5161,256,207,252,256,Callosomarginal sulcus inferior
5162,256,207,201,256,Cingulate sulcus posterior
5163,256,207,13,256,Mid-anterior cingulate cortex
5164,256,207,221,256,Precentral sulcus superior LH
5165,256,207,191,512,Cingulum middle
5166,256,207,201,512,Precentral sulcus mid-superior LH
5167,256,207,512,512,Precentral sulcus superior RH
5168,256,207,493,512,Cingulate sulcus posterior LH
5169,256,207,213,512,Precentral sulcus mid-superior RH
5170,256,207,24,1024,Cingulate sulcus mid-posterior LH
5171,256,207,337,1024,Superior frontal sulcus posterior RH
5172,256,207,40,1024,Precentral sulcus middle LH
5173,256,207,706,1024,Cingulate posterior LH
5174,256,207,265,1024,Precentral sulcus mid-superior RH
5175,256,208,57,64,Superior parietal lobule
5176,256,208,33,64,Superior parietal lobule anterior
5177,256,208,18,64,Precuneus superior
5178,256,208,54,64,Precuneus superior
5179,256,208,10,64,Superior parts of Postcentral and Precentral gyri
5180,256,208,89,128,"Superior parietal lobule, anterior"
5181,256,208,77,128,Superior parietal sulcus
5182,256,208,50,128,"Superior parietal lobule, posterior"
5183,256,208,16,128,Precuneus superior
5184,256,208,92,128,Precuneus anterior
5185,256,208,189,256,Superior parietal lobule anterior
5186,256,208,11,256,Cerebrospinal fluid (between intraparietal sulcus and skull)
5187,256,208,52,256,Cerebrospinal fluid (between parietal lobe and skull)
5188,256,208,215,256,Superior parietal lobule
5189,256,208,18,256,Cerebrospinal fluid (between precuneus and skull)
5190,256,208,494,512,Superior parietal lobule superior
5191,256,208,219,512,Superior parietal lobule medial RH
5192,256,208,469,512,Cerebrospinal fluid (between superior parietal lobule and skull RH)
5193,256,208,324,512,Superior parietal lobule postero-superior RH
5194,256,208,413,512,Precuneus RH
5195,256,208,13,1024,Superior parietal lobule anterior LH
5196,256,208,189,1024,Superior parietal lobule mid-posterior LH
5197,256,208,954,1024,Superior parietal lobule posterior
5198,256,208,52,1024,Superior parietal lobule postero-superior RH
5199,256,208,88,1024,Cerebrospinal fluid (between superior parietal lobule and skull)
5200,256,209,11,64,Transverse sinus
5201,256,209,29,64,Inferior occipital gyrus
5202,256,209,2,64,Fusiform gyrus
5203,256,209,55,64,Lingual gyrus
5204,256,209,21,64,Cerebellum I-V
5205,256,209,96,128,Cerebellum Crus II
5206,256,209,11,128,Cerebellum Crus I posterior
5207,256,209,22,128,Cerebellum Crus I anterior
5208,256,209,28,128,Cerebellum VI superior
5209,256,209,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
5210,256,209,143,256,Cerebellum Crus I posterior
5211,256,209,179,256,Cerebellum Crus II
5212,256,209,172,256,Cerebellum Crus I anterior LH
5213,256,209,81,256,Cerebellum Crus I RH
5214,256,209,91,256,Cerebellum Crus I superior
5215,256,209,450,512,Cerebellum superior posterior fissure LH
5216,256,209,137,512,Cerebellum Crus II posterior LH
5217,256,209,442,512,Cerebellum Crus I posterior LH
5218,256,209,504,512,Cerebellum Crus I anterior LH
5219,256,209,34,512,Cerebellum VIIb
5220,256,209,784,1024,Cerebellum Crus I LH
5221,256,209,252,1024,Cerebellum Crus I LH
5222,256,209,464,1024,Cerebellum Crus I LH
5223,256,209,690,1024,Cerebellum superior posterior fissure central
5224,256,209,649,1024,Cerebellum Crus II LH
5225,256,210,51,64,Middle frontal gyrus
5226,256,210,40,64,Precentral gyrus superior
5227,256,210,41,64,Postcentral gyrus inferior
5228,256,210,63,64,Central sulcus
5229,256,210,17,64,Superior frontal gyrus medial
5230,256,210,53,128,Inferior frontal sulcus RH
5231,256,210,112,128,Postcentral sulcus RH
5232,256,210,106,128,"Middle frontal gyrus, RH"
5233,256,210,83,128,"Precentral sulcus, superior"
5234,256,210,125,128,"Postcentral gyrus, middle"
5235,256,210,192,256,Middle frontal gyrus posterior RH
5236,256,210,129,256,"Precentral sulcus, RH"
5237,256,210,4,256,"Inferior frontal sulcus, RH"
5238,256,210,232,256,Pars opercularis
5239,256,210,101,256,Internal capsule anterior horn RH
5240,256,210,290,512,Precentral sulcus mid-inferior RH
5241,256,210,439,512,Precentral sulcus inferior RH
5242,256,210,49,512,Middle frontal gyrus posterior lateral RH
5243,256,210,313,512,Corticospinal tract middle RH
5244,256,210,382,512,Cerebrospinal fluid (between central sulcus and skull RH)
5245,256,210,408,1024,Inferior frontal sulcus posterior medial RH
5246,256,210,3,1024,Arcuate fasciculus mid-anterior RH
5247,256,210,5,1024,Precentral sulcus mid-inferior RH
5248,256,210,766,1024,Precentral gyrus inferior RH
5249,256,210,778,1024,Inferior frontal sulcus posterior RH
5250,256,211,16,64,Posterior fusiform gyrus
5251,256,211,55,64,Lingual gyrus
5252,256,211,21,64,Cerebellum I-V
5253,256,211,11,64,Transverse sinus
5254,256,211,29,64,Inferior occipital gyrus
5255,256,211,120,128,Fusiform gyrus
5256,256,211,31,128,Parahippocampal gyrus
5257,256,211,28,128,Cerebellum VI superior
5258,256,211,82,128,Cerebellum IV and V
5259,256,211,41,128,Anterior fusiform gyrus
5260,256,211,161,256,Cerebellum VI superior LH
5261,256,211,193,256,Lingual gyrus middle
5262,256,211,49,256,"Lingual gyrus, anterior"
5263,256,211,233,256,Cerebellum VI anterior
5264,256,211,117,256,"Collateral sulcus, middle"
5265,256,211,121,512,Cerebellum VI medial RH
5266,256,211,81,512,Cerebellum V anterior
5267,256,211,376,512,Cerebellum V RH
5268,256,211,15,512,Fusiform gyrus anterior LH
5269,256,211,478,512,Cerebellum VI posterior LH
5270,256,211,121,1024,Fusiform gyrus mid-anterior RH
5271,256,211,873,1024,Cerebellum VI RH
5272,256,211,761,1024,Fusiform gyrus RH
5273,256,211,39,1024,Fusiform gyrus anterior RH
5274,256,211,987,1024,Cerebellum VI RH
5275,256,212,42,64,Lateral occipital cortex
5276,256,212,61,64,Middle temporal gyrus
5277,256,212,32,64,Intraparietal sulcus
5278,256,212,52,64,Inferior frontal gyrus
5279,256,212,7,64,Superior temporal sulcus with angular gyrus
5280,256,212,122,128,"Angular gyrus, LH"
5281,256,212,34,128,"Inferior temporal gyrus, posterior"
5282,256,212,42,128,"Middle temporal gyrus, LH"
5283,256,212,25,128,"Lateral occipital cortex, inferior"
5284,256,212,7,128,"Intraparietal sulcus posterior, LH"
5285,256,212,240,256,Lateral occipital cortex inferior
5286,256,212,80,256,"Inferior temporal gyrus, posterior, LH"
5287,256,212,108,256,Middle temporal gyrus posterior
5288,256,212,113,256,Lateral occipital cortex anterior
5289,256,212,141,256,Inferior frontal gyrus anterior LH
5290,256,212,373,512,Middle temporal gyrus postero-inferior LH
5291,256,212,243,512,Middle temporal gyrus posterior LH
5292,256,212,138,512,Superior temporal sulcus posterior LH
5293,256,212,352,512,Lateral occipital cortex anterior LH
5294,256,212,349,512,Inferior occipital gyrus anterior LH
5295,256,212,691,1024,Inferior temporal sulcus posterior LH
5296,256,212,887,1024,Lateral occipital cortex antero-inferior LH
5297,256,212,357,1024,Inferior temporal gyrus posterior LH
5298,256,212,208,1024,Inferior longitudinal fasciculus mid-posterior LH
5299,256,212,983,1024,Inferior temporal sulcus medial LH
5300,256,213,22,64,Superior fornix and isthmus
5301,256,213,53,64,Parieto occipital sulcus anterior
5302,256,213,2,64,Fusiform gyrus
5303,256,213,55,64,Lingual gyrus
5304,256,213,31,64,Calcarine sulcus anterior
5305,256,213,45,128,"Calcarine sulcus, anterior"
5306,256,213,61,128,Parieto-occipital sulcus anterior
5307,256,213,95,128,Retrosplenial cortex
5308,256,213,57,128,Hippocampal fissure
5309,256,213,41,128,Anterior fusiform gyrus
5310,256,213,102,256,Ventral posterior cingulate cortex
5311,256,213,238,256,Calcarine sulcus anterior
5312,256,213,49,256,"Lingual gyrus, anterior"
5313,256,213,111,256,Retrosplenial cortex
5314,256,213,95,256,Posterior hippocampus
5315,256,213,288,512,Calcarine sulcus anterior
5316,256,213,392,512,Retrosplenial cortex inferior
5317,256,213,340,512,Calcarine sulcus anterior RH
5318,256,213,9,512,"Calcarine sulcus anterior, LH"
5319,256,213,194,512,Cerebrospinal fluid (between superior cerebellum and limbic lobe)
5320,256,213,754,1024,Lingual gyrus anterior LH
5321,256,213,445,1024,Parieto-occipital sulcus inferior LH
5322,256,213,613,1024,Cerebrospinal fluid between cingulate gyrus and cerebellum)
5323,256,213,404,1024,Cerebrospinal fluid (between lingual gyrus and cerebellum)
5324,256,213,913,1024,Lingual gyrus anterior
5325,256,214,39,64,Dorsomedial Prefrontal cortex antero-caudal
5326,256,214,51,64,Middle frontal gyrus
5327,256,214,23,64,Anterior Cingulate Cortex
5328,256,214,1,64,Superior frontal sulcus
5329,256,214,52,64,Inferior frontal gyrus
5330,256,214,90,128,"Superior frontal sulcus, anterior"
5331,256,214,2,128,Middle frontal gyrus anterior
5332,256,214,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
5333,256,214,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
5334,256,214,9,128,Superior frontal sulcus
5335,256,214,1,256,"Middle frontal gyrus anterior, LH"
5336,256,214,185,256,Frontal pole lateral LH
5337,256,214,2,256,"Middle frontal gyrus anterior, RH"
5338,256,214,12,256,Superior frontal gyrus anterior
5339,256,214,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
5340,256,214,282,512,Middle frontal gyrus anterior LH
5341,256,214,115,512,Middle frontal gyrus anterior RH
5342,256,214,32,512,Superior frontal sulcus anterior RH
5343,256,214,174,512,Superior frontal gyrus anterior
5344,256,214,44,512,Frontal pole superior RH
5345,256,214,834,1024,Middle frontal sulcus mid-anterior LH
5346,256,214,788,1024,Middle frontal sulcus middle LH
5347,256,214,934,1024,Frontal pole superior RH
5348,256,214,631,1024,Superior frontal gyrus antero-superior
5349,256,214,730,1024,Middle frontal gyrus anterior RH
5350,256,215,18,64,Precuneus superior
5351,256,215,57,64,Superior parietal lobule
5352,256,215,54,64,Precuneus superior
5353,256,215,56,64,Superior occipital sulcus
5354,256,215,5,64,Dorsal Parieto-occipital sulcus
5355,256,215,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
5356,256,215,77,128,Superior parietal sulcus
5357,256,215,121,128,"Precuneus, posterior"
5358,256,215,46,128,"Intraparietal sulcus, RH"
5359,256,215,16,128,Precuneus superior
5360,256,215,18,256,Cerebrospinal fluid (between precuneus and skull)
5361,256,215,216,256,Parieto-occipital sulcus superior
5362,256,215,208,256,Superior parietal lobule superior
5363,256,215,124,256,"Intraparietal sulcus posterior, RH"
5364,256,215,106,256,"Intraparietal sulcus posterior, LH"
5365,256,215,395,512,Precuneus postero-superior 
5366,256,215,453,512,Superior occipital gyrus superior RH
5367,256,215,460,512,Intraparietal sulcus posterior RH
5368,256,215,7,512,Superior occipital gyrus superior LH
5369,256,215,219,512,Superior parietal lobule medial RH
5370,256,215,211,1024,Precuneus postero-superior RH
5371,256,215,189,1024,Superior parietal lobule mid-posterior LH
5372,256,215,810,1024,Superior parietal lobule postero-superior LH
5373,256,215,826,1024,Parieto-occipital sulcus postero-superior RH
5374,256,215,52,1024,Superior parietal lobule postero-superior RH
5375,256,216,18,64,Precuneus superior
5376,256,216,20,64,Central Parieto-occipital sulcus
5377,256,216,27,64,Superior parietal lobule posterior
5378,256,216,13,64,Superior occipital gyrus
